Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-usa35b-il-50000-n5
Airfoil,usa35b-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,36.2283
Max Cl/Cd alpha,6.25
Url,http://airfoiltools.com/polar/csv?polar=xf-usa35b-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.750,-0.3126,0.10078,0.09366,-0.0322,1.0000,0.1485
-9.500,-0.3182,0.09862,0.09161,-0.0320,1.0000,0.1508
-9.000,-0.3682,0.08907,0.08226,-0.0379,1.0000,0.0928
-8.750,-0.3663,0.08663,0.07987,-0.0356,1.0000,0.0911
-8.500,-0.3713,0.08400,0.07732,-0.0347,1.0000,0.0896
-8.250,-0.3779,0.08116,0.07455,-0.0345,1.0000,0.0882
-7.750,-0.3897,0.06976,0.06286,-0.0440,0.9974,0.0805
-7.500,-0.3609,0.06531,0.05829,-0.0489,0.9888,0.0797
-7.250,-0.3311,0.06072,0.05351,-0.0543,0.9796,0.0786
-7.000,-0.2988,0.05587,0.04838,-0.0602,0.9706,0.0776
-6.750,-0.2674,0.05131,0.04347,-0.0652,0.9604,0.0768
-6.500,-0.2352,0.04721,0.03892,-0.0696,0.9501,0.0771
-6.250,-0.1975,0.04337,0.03450,-0.0743,0.9419,0.0786
-6.000,-0.1643,0.04031,0.03090,-0.0771,0.9311,0.0796
-5.750,-0.1286,0.03769,0.02776,-0.0797,0.9218,0.0801
-5.500,-0.0908,0.03538,0.02498,-0.0823,0.9130,0.0808
-5.250,-0.0570,0.03363,0.02304,-0.0840,0.9028,0.0822
-5.000,-0.0188,0.03221,0.02146,-0.0862,0.8948,0.0853
-4.750,0.0124,0.03106,0.02007,-0.0870,0.8832,0.0889
-4.500,0.0502,0.02974,0.01840,-0.0886,0.8751,0.0923
-4.250,0.0813,0.02865,0.01717,-0.0890,0.8638,0.0951
-4.000,0.1125,0.02778,0.01627,-0.0894,0.8534,0.0995
-3.750,0.1473,0.02698,0.01526,-0.0902,0.8446,0.1074
-3.500,0.1755,0.02633,0.01464,-0.0901,0.8329,0.1154
-3.250,0.2092,0.02559,0.01383,-0.0908,0.8245,0.1280
-3.000,0.2373,0.02507,0.01337,-0.0907,0.8132,0.1475
-2.750,0.2662,0.02451,0.01294,-0.0908,0.8028,0.1845
-2.500,0.2966,0.02347,0.01245,-0.0914,0.7940,0.2816
