Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-goe398-il-1000000-n5
Airfoil,goe398-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,112.533
Max Cl/Cd alpha,4.5
Url,http://airfoiltools.com/polar/csv?polar=xf-goe398-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-16.500,-0.7027,0.09496,0.09263,-0.0642,1.0000,0.0151
-16.250,-1.0752,0.03398,0.03061,-0.1094,1.0000,0.0135
-16.000,-1.1031,0.03085,0.02734,-0.1078,1.0000,0.0135
-15.250,-1.0623,0.02576,0.02195,-0.1098,0.9897,0.0143
-15.000,-1.0404,0.02455,0.02065,-0.1105,0.9862,0.0146
-14.750,-1.0160,0.02350,0.01952,-0.1113,0.9838,0.0150
-14.500,-0.9983,0.02261,0.01855,-0.1105,0.9783,0.0153
-14.250,-0.9750,0.02174,0.01759,-0.1107,0.9743,0.0157
-14.000,-0.9505,0.02091,0.01667,-0.1109,0.9705,0.0159
-13.750,-0.9282,0.02012,0.01580,-0.1107,0.9640,0.0162
-13.500,-0.8986,0.01938,0.01502,-0.1117,0.9603,0.0167
-13.250,-0.8690,0.01875,0.01434,-0.1127,0.9555,0.0172
-13.000,-0.8361,0.01812,0.01366,-0.1142,0.9501,0.0176
-12.750,-0.7999,0.01748,0.01294,-0.1164,0.9449,0.0181
-12.500,-0.7667,0.01689,0.01226,-0.1180,0.9358,0.0185
-12.250,-0.7327,0.01634,0.01161,-0.1196,0.9258,0.0189
-12.000,-0.7032,0.01584,0.01101,-0.1202,0.9132,0.0194
-11.750,-0.6772,0.01546,0.01057,-0.1201,0.8998,0.0199
-11.500,-0.6528,0.01512,0.01015,-0.1195,0.8871,0.0203
-11.250,-0.6293,0.01483,0.00977,-0.1187,0.8746,0.0207
-11.000,-0.6068,0.01452,0.00937,-0.1177,0.8622,0.0211
-10.750,-0.5841,0.01423,0.00899,-0.1166,0.8514,0.0216
-10.500,-0.5615,0.01395,0.00861,-0.1156,0.8412,0.0219
-10.250,-0.5383,0.01367,0.00825,-0.1146,0.8325,0.0222
-9.750,-0.4928,0.01303,0.00749,-0.1126,0.8162,0.0231
-9.500,-0.4690,0.01280,0.00721,-0.1117,0.8083,0.0236
-9.250,-0.4449,0.01257,0.00692,-0.1108,0.8012,0.0241
-9.000,-0.4208,0.01234,0.00663,-0.1100,0.7926,0.0246
-8.750,-0.3970,0.01212,0.00633,-0.1090,0.7836,0.0250
-8.500,-0.3727,0.01192,0.00606,-0.1082,0.7738,0.0255
-8.250,-0.3483,0.01173,0.00579,-0.1073,0.7646,0.0258
-8.000,-0.3247,0.01144,0.00545,-0.1064,0.7562,0.0264
-7.750,-0.3004,0.01120,0.00517,-0.1055,0.7492,0.0269
-7.500,-0.2757,0.01099,0.00491,-0.1047,0.7403,0.0274
-7.250,-0.2511,0.01083,0.00469,-0.1039,0.7312,0.0280
-7.000,-0.2258,0.01066,0.00448,-0.1032,0.7229,0.0286
-6.750,-0.2010,0.01050,0.00425,-0.1024,0.7150,0.0291
-6.500,-0.1755,0.01033,0.00403,-0.1017,0.7068,0.0296
-6.250,-0.1507,0.01019,0.00383,-0.1009,0.6977,0.0301
-6.000,-0.1257,0.00999,0.00359,-0.1002,0.6886,0.0308
-5.750,-0.1009,0.00984,0.00340,-0.0994,0.6802,0.0316
-5.500,-0.0750,0.00969,0.00323,-0.0988,0.6731,0.0323
-5.250,-0.0495,0.00958,0.00306,-0.0981,0.6658,0.0330
-5.000,-0.0236,0.00946,0.00291,-0.0975,0.6593,0.0337
-4.750,0.0024,0.00936,0.00277,-0.0969,0.6520,0.0345
-4.250,0.0540,0.00911,0.00249,-0.0957,0.6404,0.0373
-4.000,0.0801,0.00902,0.00237,-0.0951,0.6340,0.0387
-3.750,0.1057,0.00894,0.00226,-0.0945,0.6276,0.0407
-3.500,0.1319,0.00883,0.00216,-0.0939,0.6211,0.0437
-3.250,0.1577,0.00876,0.00207,-0.0933,0.6137,0.0472
-3.000,0.1836,0.00868,0.00199,-0.0927,0.6079,0.0527
-2.750,0.2096,0.00859,0.00192,-0.0922,0.6007,0.0596
-2.250,0.2611,0.00847,0.00181,-0.0910,0.5853,0.0740
-2.000,0.2865,0.00843,0.00176,-0.0903,0.5767,0.0811
-1.750,0.3124,0.00839,0.00171,-0.0897,0.5676,0.0890
-1.500,0.3372,0.00836,0.00167,-0.0889,0.5568,0.0995
-1.250,0.3618,0.00831,0.00165,-0.0881,0.5435,0.1187
-1.000,0.3860,0.00826,0.00164,-0.0873,0.5289,0.1446
-0.750,0.4094,0.00829,0.00165,-0.0862,0.5096,0.1659
-0.500,0.4326,0.00835,0.00168,-0.0852,0.4895,0.1846
-0.250,0.4556,0.00845,0.00172,-0.0841,0.4680,0.2005
0.000,0.4785,0.00854,0.00177,-0.0830,0.4492,0.2162
0.250,0.5020,0.00861,0.00181,-0.0820,0.4353,0.2321
0.500,0.5257,0.00866,0.00186,-0.0811,0.4242,0.2515
0.750,0.5489,0.00861,0.00190,-0.0801,0.4150,0.2973
1.000,0.5705,0.00857,0.00198,-0.0788,0.4045,0.3638
1.250,0.5932,0.00844,0.00205,-0.0777,0.3986,0.4393
1.500,0.6151,0.00833,0.00212,-0.0764,0.3924,0.5151
1.750,0.6363,0.00826,0.00221,-0.0750,0.3868,0.5848
2.000,0.6559,0.00807,0.00229,-0.0732,0.3828,0.6791
2.250,0.6837,0.00758,0.00246,-0.0731,0.3770,0.9052
2.500,0.8096,0.00797,0.00280,-0.0949,0.3644,0.9770
2.750,0.8369,0.00811,0.00291,-0.0947,0.3583,0.9876
3.000,0.8736,0.00831,0.00305,-0.0967,0.3516,0.9948
3.250,0.9105,0.00844,0.00315,-0.0987,0.3458,0.9979
3.500,0.9473,0.00860,0.00326,-0.1008,0.3383,0.9998
3.750,0.9712,0.00874,0.00336,-0.1000,0.3325,1.0000
4.000,0.9931,0.00887,0.00347,-0.0987,0.3251,1.0000
4.250,1.0139,0.00905,0.00360,-0.0973,0.3173,1.0000
4.500,1.0353,0.00920,0.00373,-0.0960,0.3092,1.0000
4.750,1.0556,0.00940,0.00387,-0.0944,0.3011,1.0000
5.000,1.0764,0.00957,0.00402,-0.0930,0.2931,1.0000
5.250,1.0959,0.00979,0.00419,-0.0914,0.2846,1.0000
5.500,1.1149,0.01002,0.00437,-0.0896,0.2738,1.0000
5.750,1.1319,0.01032,0.00459,-0.0876,0.2592,1.0000
6.000,1.1491,0.01061,0.00482,-0.0855,0.2470,1.0000
6.250,1.1654,0.01089,0.00504,-0.0833,0.2375,1.0000
6.500,1.1801,0.01112,0.00525,-0.0807,0.2290,1.0000
6.750,1.1943,0.01139,0.00547,-0.0780,0.2206,1.0000
7.000,1.2093,0.01166,0.00571,-0.0756,0.2128,1.0000
7.250,1.2254,0.01192,0.00595,-0.0735,0.2069,1.0000
7.500,1.2429,0.01216,0.00618,-0.0716,0.2018,1.0000
7.750,1.2590,0.01247,0.00647,-0.0695,0.1957,1.0000
8.000,1.2767,0.01275,0.00675,-0.0678,0.1908,1.0000
8.250,1.2943,0.01304,0.00703,-0.0661,0.1861,1.0000
8.500,1.3105,0.01341,0.00738,-0.0642,0.1801,1.0000
8.750,1.3279,0.01374,0.00771,-0.0625,0.1749,1.0000
9.000,1.3443,0.01413,0.00808,-0.0608,0.1690,1.0000
9.250,1.3605,0.01454,0.00849,-0.0591,0.1639,1.0000
9.500,1.3780,0.01491,0.00887,-0.0576,0.1596,1.0000
9.750,1.3936,0.01538,0.00932,-0.0559,0.1541,1.0000
10.000,1.4095,0.01586,0.00980,-0.0543,0.1489,1.0000
10.250,1.4246,0.01638,0.01032,-0.0527,0.1423,1.0000
10.500,1.4370,0.01707,0.01097,-0.0508,0.1321,1.0000
10.750,1.4453,0.01801,0.01182,-0.0485,0.1163,1.0000
11.000,1.4346,0.02010,0.01365,-0.0441,0.0784,1.0000
11.250,1.4384,0.02145,0.01494,-0.0417,0.0656,1.0000
11.500,1.4463,0.02260,0.01609,-0.0398,0.0591,1.0000
11.750,1.4560,0.02368,0.01717,-0.0383,0.0555,1.0000
12.000,1.4675,0.02466,0.01818,-0.0369,0.0531,1.0000
