Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20012-il-100000-n5
Airfoil,sc20012-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,29.6675
Max Cl/Cd alpha,5.5
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20012-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-12.500,-0.8509,0.07995,0.07399,-0.0256,1.0000,0.0396
-12.250,-0.8938,0.07036,0.06414,-0.0311,1.0000,0.0392
-12.000,-0.9261,0.06384,0.05734,-0.0330,1.0000,0.0392
-11.750,-0.9515,0.05890,0.05211,-0.0328,1.0000,0.0394
-11.500,-0.9727,0.05487,0.04776,-0.0310,1.0000,0.0398
-11.250,-0.9908,0.05139,0.04392,-0.0279,1.0000,0.0403
-11.000,-1.0027,0.04774,0.03978,-0.0250,1.0000,0.0410
-10.750,-0.9993,0.04523,0.03702,-0.0231,1.0000,0.0418
-10.500,-0.9879,0.04353,0.03522,-0.0218,1.0000,0.0425
-10.250,-0.9765,0.04168,0.03321,-0.0205,1.0000,0.0435
-10.000,-0.9644,0.03969,0.03097,-0.0191,1.0000,0.0446
-9.750,-0.9514,0.03761,0.02856,-0.0176,1.0000,0.0463
-9.500,-0.9366,0.03568,0.02630,-0.0163,1.0000,0.0482
-9.250,-0.9178,0.03458,0.02521,-0.0156,1.0000,0.0499
-9.000,-0.8990,0.03329,0.02376,-0.0147,1.0000,0.0520
-8.750,-0.8795,0.03176,0.02192,-0.0137,1.0000,0.0546
-8.500,-0.8590,0.03055,0.02070,-0.0130,1.0000,0.0568
-8.250,-0.8381,0.02958,0.01969,-0.0122,1.0000,0.0594
-8.000,-0.8165,0.02847,0.01836,-0.0114,1.0000,0.0627
-7.750,-0.7950,0.02741,0.01730,-0.0107,1.0000,0.0655
-7.500,-0.7734,0.02654,0.01643,-0.0100,1.0000,0.0687
-7.250,-0.7512,0.02568,0.01541,-0.0092,1.0000,0.0725
-7.000,-0.7300,0.02476,0.01454,-0.0083,1.0000,0.0758
-6.750,-0.7089,0.02401,0.01380,-0.0074,1.0000,0.0795
-6.500,-0.6875,0.02331,0.01301,-0.0064,1.0000,0.0838
-6.250,-0.6683,0.02253,0.01230,-0.0051,1.0000,0.0876
-6.000,-0.6494,0.02191,0.01170,-0.0038,1.0000,0.0921
-5.750,-0.6314,0.02134,0.01111,-0.0022,1.0000,0.0971
-5.500,-0.6156,0.02075,0.01059,-0.0003,1.0000,0.1021
-5.250,-0.6003,0.02031,0.01013,0.0017,1.0000,0.1082
-5.000,-0.5814,0.01976,0.00967,0.0028,0.9980,0.1156
-4.750,-0.5485,0.01912,0.00908,0.0012,0.9912,0.1280
-4.500,-0.5157,0.01848,0.00853,-0.0004,0.9843,0.1459
-4.250,-0.4838,0.01782,0.00804,-0.0018,0.9773,0.1740
-4.000,-0.4520,0.01708,0.00759,-0.0033,0.9711,0.2240
-3.750,-0.4240,0.01619,0.00715,-0.0041,0.9641,0.3091
-3.500,-0.3994,0.01510,0.00683,-0.0042,0.9572,0.4490
-3.250,-0.3739,0.01470,0.00723,-0.0031,0.9516,0.6030
-3.000,-0.3460,0.01476,0.00733,-0.0028,0.9443,0.6699
-2.750,-0.3154,0.01485,0.00741,-0.0029,0.9388,0.7098
-2.500,-0.2870,0.01498,0.00756,-0.0025,0.9325,0.7388
-2.250,-0.2589,0.01511,0.00767,-0.0020,0.9259,0.7617
-2.000,-0.2287,0.01522,0.00777,-0.0019,0.9209,0.7812
-1.750,-0.2017,0.01540,0.00794,-0.0010,0.9151,0.8014
-1.500,-0.1754,0.01559,0.00815,0.0001,0.9092,0.8200
