Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20012-il-1000000-n5
Airfoil,sc20012-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,72.9065
Max Cl/Cd alpha,9.25
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20012-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-19.250,-1.2070,0.12258,0.11982,0.0093,1.0000,0.0123
-19.000,-1.2854,0.10350,0.10048,-0.0013,1.0000,0.0122
-18.750,-1.3482,0.08747,0.08419,-0.0102,1.0000,0.0121
-18.500,-1.3879,0.07610,0.07260,-0.0168,1.0000,0.0121
-18.250,-1.4136,0.06778,0.06410,-0.0215,1.0000,0.0121
-18.000,-1.4317,0.06135,0.05750,-0.0248,1.0000,0.0121
-17.750,-1.4449,0.05614,0.05215,-0.0269,1.0000,0.0121
-17.500,-1.4544,0.05185,0.04773,-0.0283,1.0000,0.0122
-17.250,-1.4614,0.04812,0.04388,-0.0290,1.0000,0.0122
-17.000,-1.4655,0.04490,0.04054,-0.0294,1.0000,0.0123
-16.750,-1.4673,0.04207,0.03760,-0.0294,1.0000,0.0123
-16.500,-1.4671,0.03955,0.03497,-0.0293,1.0000,0.0124
-16.250,-1.4652,0.03728,0.03260,-0.0289,1.0000,0.0125
-16.000,-1.4617,0.03525,0.03047,-0.0283,1.0000,0.0125
-15.750,-1.4568,0.03341,0.02854,-0.0275,1.0000,0.0126
-15.500,-1.4506,0.03176,0.02679,-0.0267,1.0000,0.0127
-15.250,-1.4433,0.03026,0.02520,-0.0256,1.0000,0.0127
-15.000,-1.4349,0.02891,0.02377,-0.0245,1.0000,0.0128
-14.750,-1.4256,0.02768,0.02245,-0.0232,1.0000,0.0129
-14.500,-1.4155,0.02657,0.02126,-0.0219,1.0000,0.0129
-14.250,-1.4044,0.02557,0.02018,-0.0204,1.0000,0.0130
-14.000,-1.3945,0.02453,0.01906,-0.0186,1.0000,0.0131
-13.750,-1.3843,0.02355,0.01802,-0.0167,1.0000,0.0133
-13.500,-1.3730,0.02271,0.01711,-0.0147,1.0000,0.0135
-13.250,-1.3602,0.02196,0.01631,-0.0127,1.0000,0.0137
-13.000,-1.3440,0.02126,0.01556,-0.0113,1.0000,0.0139
-12.750,-1.3262,0.02061,0.01485,-0.0101,1.0000,0.0141
-12.500,-1.3074,0.01999,0.01419,-0.0091,1.0000,0.0143
-12.250,-1.2876,0.01940,0.01356,-0.0081,1.0000,0.0145
-12.000,-1.2671,0.01884,0.01295,-0.0072,1.0000,0.0148
-11.750,-1.2460,0.01831,0.01238,-0.0064,1.0000,0.0150
-11.500,-1.2242,0.01781,0.01183,-0.0057,1.0000,0.0153
-11.250,-1.2020,0.01733,0.01131,-0.0050,1.0000,0.0156
-11.000,-1.1792,0.01687,0.01082,-0.0044,1.0000,0.0158
-10.750,-1.1568,0.01636,0.01028,-0.0038,1.0000,0.0163
-10.500,-1.1337,0.01589,0.00979,-0.0032,1.0000,0.0168
-10.250,-1.1102,0.01546,0.00934,-0.0027,1.0000,0.0174
-10.000,-1.0863,0.01505,0.00892,-0.0022,1.0000,0.0181
-9.750,-1.0620,0.01468,0.00852,-0.0018,1.0000,0.0188
-9.500,-1.0378,0.01428,0.00811,-0.0013,1.0000,0.0198
-9.250,-1.0133,0.01390,0.00774,-0.0009,1.0000,0.0209
-9.000,-0.9844,0.01355,0.00737,-0.0014,0.9880,0.0221
-8.750,-0.9544,0.01319,0.00701,-0.0022,0.9713,0.0235
-8.500,-0.9271,0.01289,0.00669,-0.0022,0.9500,0.0252
-8.250,-0.9030,0.01266,0.00639,-0.0015,0.9250,0.0266
-8.000,-0.8795,0.01242,0.00611,-0.0007,0.9016,0.0284
-7.750,-0.8547,0.01223,0.00584,-0.0001,0.8810,0.0301
