Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20010-il-500000-n5
Airfoil,sc20010-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,56.5906
Max Cl/Cd alpha,7.75
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20010-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-15.750,-1.0992,0.09342,0.09043,0.0022,1.0000,0.0127
-15.500,-1.1528,0.07625,0.07292,-0.0093,1.0000,0.0126
-15.250,-1.1800,0.06622,0.06265,-0.0164,1.0000,0.0125
-15.000,-1.2009,0.05879,0.05502,-0.0211,1.0000,0.0125
-14.750,-1.2170,0.05308,0.04912,-0.0240,1.0000,0.0126
-14.500,-1.2291,0.04849,0.04436,-0.0255,1.0000,0.0126
-14.250,-1.2374,0.04473,0.04043,-0.0262,1.0000,0.0127
-14.000,-1.2422,0.04165,0.03721,-0.0262,1.0000,0.0128
-13.750,-1.2444,0.03908,0.03450,-0.0256,1.0000,0.0129
-13.500,-1.2442,0.03692,0.03220,-0.0246,1.0000,0.0130
-13.250,-1.2424,0.03504,0.03019,-0.0231,1.0000,0.0132
-13.000,-1.2393,0.03339,0.02841,-0.0213,1.0000,0.0133
-12.750,-1.2350,0.03193,0.02681,-0.0190,1.0000,0.0134
-12.500,-1.2278,0.03060,0.02535,-0.0169,1.0000,0.0135
-12.250,-1.2164,0.02932,0.02394,-0.0154,1.0000,0.0137
-12.000,-1.2031,0.02809,0.02258,-0.0140,1.0000,0.0138
-11.750,-1.1881,0.02693,0.02129,-0.0127,1.0000,0.0140
-11.500,-1.1718,0.02583,0.02006,-0.0116,1.0000,0.0142
-11.250,-1.1543,0.02478,0.01888,-0.0105,1.0000,0.0144
-11.000,-1.1358,0.02380,0.01777,-0.0096,1.0000,0.0147
-10.750,-1.1164,0.02287,0.01673,-0.0087,1.0000,0.0149
-10.500,-1.0962,0.02199,0.01574,-0.0079,1.0000,0.0151
-10.250,-1.0752,0.02118,0.01482,-0.0071,1.0000,0.0153
-10.000,-1.0538,0.02041,0.01394,-0.0064,1.0000,0.0155
-9.750,-1.0331,0.01949,0.01297,-0.0056,1.0000,0.0159
-9.500,-1.0108,0.01879,0.01222,-0.0051,1.0000,0.0164
-9.250,-0.9876,0.01818,0.01156,-0.0046,1.0000,0.0168
-9.000,-0.9640,0.01761,0.01094,-0.0041,1.0000,0.0174
-8.750,-0.9402,0.01704,0.01031,-0.0036,1.0000,0.0179
-8.500,-0.9162,0.01648,0.00969,-0.0031,1.0000,0.0184
-8.250,-0.8919,0.01596,0.00910,-0.0027,1.0000,0.0189
-8.000,-0.8677,0.01540,0.00850,-0.0023,1.0000,0.0195
-7.750,-0.8432,0.01490,0.00799,-0.0019,1.0000,0.0204
-7.500,-0.8182,0.01446,0.00753,-0.0015,1.0000,0.0214
-7.250,-0.7930,0.01405,0.00708,-0.0012,1.0000,0.0226
-7.000,-0.7679,0.01364,0.00665,-0.0008,1.0000,0.0239
-6.750,-0.7426,0.01326,0.00628,-0.0005,1.0000,0.0258
-6.500,-0.7171,0.01294,0.00593,-0.0002,1.0000,0.0281
-6.250,-0.6919,0.01259,0.00562,0.0002,1.0000,0.0309
-6.000,-0.6649,0.01232,0.00533,0.0002,0.9978,0.0338
-5.750,-0.6328,0.01198,0.00503,-0.0009,0.9880,0.0373
-5.500,-0.6006,0.01173,0.00475,-0.0020,0.9769,0.0404
-5.250,-0.5690,0.01143,0.00447,-0.0030,0.9641,0.0439
-5.000,-0.5385,0.01120,0.00422,-0.0036,0.9492,0.0474
-4.750,-0.5101,0.01098,0.00398,-0.0037,0.9325,0.0511
-4.500,-0.4836,0.01076,0.00376,-0.0034,0.9156,0.0559
-4.250,-0.4575,0.01059,0.00355,-0.0030,0.9003,0.0609
-4.000,-0.4315,0.01038,0.00334,-0.0026,0.8863,0.0674
-3.750,-0.4050,0.01020,0.00314,-0.0022,0.8737,0.0741
-3.500,-0.3782,0.01002,0.00296,-0.0020,0.8624,0.0836
-3.250,-0.3514,0.00980,0.00278,-0.0018,0.8526,0.0988
-3.000,-0.3244,0.00958,0.00261,-0.0017,0.8434,0.1193
-2.750,-0.2974,0.00933,0.00245,-0.0016,0.8356,0.1483
-2.500,-0.2705,0.00902,0.00230,-0.0015,0.8278,0.1900
-2.250,-0.2437,0.00871,0.00215,-0.0015,0.8206,0.2435
-2.000,-0.2173,0.00826,0.00199,-0.0014,0.8131,0.3205
-1.750,-0.1915,0.00773,0.00182,-0.0013,0.8066,0.4235
-1.500,-0.1656,0.00718,0.00168,-0.0011,0.8011,0.5318
-1.250,-0.1395,0.00685,0.00170,-0.0008,0.7952,0.6308
-1.000,-0.1118,0.00681,0.00171,-0.0006,0.7881,0.6679
-0.750,-0.0839,0.00676,0.00172,-0.0005,0.7776,0.6954
-0.500,-0.0562,0.00674,0.00173,-0.0002,0.7672,0.7199
-0.250,-0.0280,0.00673,0.00173,-0.0002,0.7589,0.7333
0.000,0.0000,0.00672,0.00174,0.0000,0.7471,0.7471
0.250,0.0280,0.00673,0.00173,0.0002,0.7334,0.7590
0.500,0.0561,0.00674,0.00173,0.0002,0.7197,0.7674
0.750,0.0839,0.00676,0.00172,0.0005,0.6958,0.7776
1.000,0.1117,0.00681,0.00171,0.0006,0.6679,0.7881
1.250,0.1394,0.00685,0.00170,0.0008,0.6304,0.7952
1.500,0.1656,0.00718,0.00168,0.0011,0.5317,0.8011
1.750,0.1914,0.00774,0.00182,0.0013,0.4226,0.8066
2.000,0.2173,0.00826,0.00199,0.0014,0.3211,0.8130
2.250,0.2437,0.00871,0.00215,0.0015,0.2435,0.8206
