Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20010-il-100000-n5
Airfoil,sc20010-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,28.6567
Max Cl/Cd alpha,5.75
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20010-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.500,-0.7733,0.09151,0.08604,-0.0078,1.0000,0.0339
-11.250,-0.7989,0.08087,0.07533,-0.0159,1.0000,0.0336
-11.000,-0.8260,0.07280,0.06713,-0.0214,1.0000,0.0334
-10.750,-0.8518,0.06665,0.06079,-0.0240,1.0000,0.0332
-10.500,-0.8757,0.06177,0.05570,-0.0239,1.0000,0.0332
-10.250,-0.8955,0.05736,0.05100,-0.0222,1.0000,0.0332
-10.000,-0.9085,0.05274,0.04598,-0.0204,1.0000,0.0334
-9.750,-0.9151,0.04829,0.04103,-0.0186,1.0000,0.0336
-9.500,-0.9132,0.04459,0.03688,-0.0169,1.0000,0.0341
-9.250,-0.8992,0.04284,0.03504,-0.0160,1.0000,0.0349
-9.000,-0.8845,0.04111,0.03315,-0.0151,1.0000,0.0360
-8.750,-0.8699,0.03900,0.03077,-0.0141,1.0000,0.0373
-8.500,-0.8550,0.03646,0.02783,-0.0129,1.0000,0.0386
-8.250,-0.8380,0.03386,0.02478,-0.0117,1.0000,0.0398
-8.000,-0.8184,0.03159,0.02211,-0.0107,1.0000,0.0411
-7.750,-0.7971,0.03010,0.02057,-0.0101,1.0000,0.0424
-7.500,-0.7751,0.02889,0.01926,-0.0095,1.0000,0.0445
-7.250,-0.7525,0.02760,0.01774,-0.0089,1.0000,0.0476
-7.000,-0.7296,0.02623,0.01623,-0.0082,1.0000,0.0503
-6.750,-0.7067,0.02515,0.01515,-0.0077,1.0000,0.0531
-6.500,-0.6832,0.02418,0.01403,-0.0070,1.0000,0.0573
-6.250,-0.6604,0.02313,0.01296,-0.0064,1.0000,0.0614
