Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20010-il-50000-n5
Airfoil,sc20010-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,22.9022
Max Cl/Cd alpha,3.5
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20010-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.000,-0.7184,0.10294,0.09525,-0.0071,1.0000,0.0589
-10.750,-0.7268,0.09599,0.08831,-0.0113,1.0000,0.0586
-10.500,-0.7407,0.08910,0.08139,-0.0157,1.0000,0.0582
-10.250,-0.7588,0.08272,0.07496,-0.0194,1.0000,0.0579
-10.000,-0.7791,0.07724,0.06938,-0.0213,1.0000,0.0576
-9.750,-0.7988,0.07254,0.06454,-0.0213,1.0000,0.0575
-9.500,-0.8136,0.06780,0.05955,-0.0210,1.0000,0.0575
-9.250,-0.8239,0.06319,0.05461,-0.0202,1.0000,0.0579
-9.000,-0.8307,0.05868,0.04961,-0.0190,1.0000,0.0586
-8.750,-0.8263,0.05513,0.04582,-0.0180,1.0000,0.0599
-8.500,-0.8134,0.05270,0.04330,-0.0172,1.0000,0.0617
-8.250,-0.8028,0.04974,0.04003,-0.0162,1.0000,0.0633
-8.000,-0.7911,0.04652,0.03641,-0.0151,1.0000,0.0647
-7.750,-0.7770,0.04344,0.03288,-0.0140,1.0000,0.0668
-7.500,-0.7612,0.04057,0.02935,-0.0127,1.0000,0.0701
-7.250,-0.7411,0.03848,0.02723,-0.0122,1.0000,0.0733
-7.000,-0.7198,0.03649,0.02502,-0.0115,1.0000,0.0768
-6.750,-0.6976,0.03454,0.02263,-0.0106,1.0000,0.0821
-6.500,-0.6744,0.03281,0.02088,-0.0101,1.0000,0.0869
-6.250,-0.6503,0.03132,0.01922,-0.0095,1.0000,0.0933
-6.000,-0.6256,0.02985,0.01766,-0.0090,1.0000,0.1001
-5.750,-0.6005,0.02863,0.01632,-0.0083,1.0000,0.1084
-5.500,-0.5758,0.02743,0.01515,-0.0077,1.0000,0.1170
-5.250,-0.5513,0.02636,0.01399,-0.0070,1.0000,0.1275
-4.750,-0.5061,0.02437,0.01205,-0.0051,1.0000,0.1549
-4.500,-0.4861,0.02332,0.01117,-0.0040,1.0000,0.1746
-4.250,-0.4671,0.02223,0.01029,-0.0028,1.0000,0.2052
-4.000,-0.4504,0.02094,0.00946,-0.0014,1.0000,0.2644
-3.750,-0.4401,0.01937,0.00883,0.0012,1.0000,0.3979
-3.500,-0.4285,0.01871,0.00942,0.0063,1.0000,0.6165
-3.250,-0.4136,0.01878,0.00952,0.0099,1.0000,0.7116
-3.000,-0.3963,0.01894,0.00967,0.0134,1.0000,0.7690
-2.750,-0.3750,0.01924,0.00996,0.0165,1.0000,0.8166
-2.500,-0.3474,0.01962,0.01025,0.0184,1.0000,0.8587
-2.250,-0.2959,0.02025,0.01069,0.0164,1.0000,0.9028
-2.000,-0.2235,0.02063,0.01080,0.0092,1.0000,0.9327
-1.750,-0.1728,0.02055,0.01054,0.0046,1.0000,0.9485
