Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20412-il-200000-n5
Airfoil,sc20412-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,42.9982
Max Cl/Cd alpha,7
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20412-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-14.750,-0.9592,0.07907,0.07413,-0.0382,1.0000,0.0270
-14.500,-0.9924,0.06977,0.06454,-0.0440,1.0000,0.0270
-14.250,-1.0140,0.06338,0.05790,-0.0473,1.0000,0.0272
-14.000,-1.0298,0.05828,0.05257,-0.0493,1.0000,0.0274
-13.750,-1.0418,0.05397,0.04802,-0.0506,1.0000,0.0277
-13.500,-1.0509,0.05020,0.04400,-0.0513,1.0000,0.0281
-13.250,-1.0571,0.04687,0.04041,-0.0515,1.0000,0.0285
-13.000,-1.0605,0.04392,0.03717,-0.0513,1.0000,0.0289
-12.750,-1.0558,0.04191,0.03508,-0.0509,1.0000,0.0293
-12.500,-1.0489,0.04024,0.03336,-0.0504,1.0000,0.0297
-12.250,-1.0417,0.03865,0.03169,-0.0498,1.0000,0.0301
-12.000,-1.0343,0.03712,0.03007,-0.0489,1.0000,0.0306
-11.750,-1.0268,0.03565,0.02849,-0.0479,1.0000,0.0311
-11.500,-1.0190,0.03423,0.02695,-0.0466,1.0000,0.0317
-11.250,-1.0083,0.03281,0.02538,-0.0457,1.0000,0.0325
-11.000,-0.9952,0.03142,0.02379,-0.0449,1.0000,0.0333
-10.750,-0.9806,0.03018,0.02243,-0.0441,1.0000,0.0341
-10.500,-0.9648,0.02921,0.02146,-0.0435,1.0000,0.0349
-10.250,-0.9480,0.02834,0.02054,-0.0429,1.0000,0.0359
-10.000,-0.9306,0.02745,0.01957,-0.0422,1.0000,0.0371
-9.750,-0.9126,0.02653,0.01853,-0.0413,1.0000,0.0384
-9.500,-0.8943,0.02561,0.01750,-0.0404,1.0000,0.0396
-9.250,-0.8759,0.02477,0.01668,-0.0397,1.0000,0.0406
-9.000,-0.8564,0.02408,0.01596,-0.0390,1.0000,0.0419
-8.750,-0.8363,0.02339,0.01522,-0.0383,1.0000,0.0436
-8.500,-0.8158,0.02273,0.01445,-0.0376,1.0000,0.0454
-8.250,-0.7958,0.02197,0.01372,-0.0369,1.0000,0.0469
-8.000,-0.7748,0.02136,0.01310,-0.0363,1.0000,0.0486
-7.750,-0.7533,0.02079,0.01249,-0.0358,1.0000,0.0508
-7.500,-0.7313,0.02026,0.01189,-0.0352,1.0000,0.0529
-7.250,-0.7097,0.01957,0.01124,-0.0348,1.0000,0.0550
-7.000,-0.6872,0.01904,0.01072,-0.0344,1.0000,0.0575
-6.750,-0.6641,0.01857,0.01020,-0.0341,1.0000,0.0604
-6.500,-0.6407,0.01799,0.00966,-0.0339,1.0000,0.0633
-6.250,-0.6167,0.01753,0.00920,-0.0338,1.0000,0.0665
-6.000,-0.5922,0.01713,0.00878,-0.0337,1.0000,0.0702
-5.750,-0.5609,0.01661,0.00832,-0.0352,0.9985,0.0751
-5.500,-0.5262,0.01620,0.00788,-0.0371,0.9961,0.0811
-5.250,-0.4910,0.01571,0.00745,-0.0393,0.9940,0.0887
-5.000,-0.4564,0.01528,0.00705,-0.0412,0.9915,0.0980
-4.750,-0.4217,0.01484,0.00666,-0.0432,0.9886,0.1106
-4.500,-0.3857,0.01435,0.00630,-0.0455,0.9860,0.1307
-4.250,-0.3486,0.01382,0.00595,-0.0482,0.9838,0.1647
-4.000,-0.3106,0.01320,0.00560,-0.0511,0.9819,0.2203
-3.750,-0.2731,0.01231,0.00519,-0.0544,0.9792,0.3156
-3.500,-0.2329,0.01128,0.00494,-0.0582,0.9774,0.4713
-3.250,-0.1991,0.01124,0.00533,-0.0592,0.9738,0.5689
-3.000,-0.1629,0.01132,0.00545,-0.0607,0.9710,0.6026
-2.750,-0.1285,0.01141,0.00552,-0.0620,0.9673,0.6238
-2.500,-0.0960,0.01153,0.00564,-0.0627,0.9627,0.6384
-2.250,-0.0619,0.01169,0.00580,-0.0637,0.9593,0.6525
-2.000,-0.0275,0.01191,0.00605,-0.0646,0.9563,0.6666
-1.750,0.0027,0.01212,0.00626,-0.0648,0.9500,0.6790
-1.500,0.0336,0.01234,0.00653,-0.0648,0.9449,0.6870
-1.250,0.0709,0.01233,0.00648,-0.0667,0.9416,0.6952
-1.000,0.0985,0.01244,0.00664,-0.0662,0.9339,0.6988
-0.750,0.1322,0.01242,0.00664,-0.0669,0.9273,0.7026
-0.500,0.1639,0.01235,0.00657,-0.0674,0.9165,0.7064
-0.250,0.1984,0.01218,0.00638,-0.0685,0.9042,0.7103
0.000,0.2316,0.01197,0.00611,-0.0692,0.8835,0.7132
0.250,0.2607,0.01185,0.00594,-0.0687,0.8591,0.7148
0.500,0.2886,0.01181,0.00589,-0.0681,0.8372,0.7165
0.750,0.3168,0.01179,0.00583,-0.0677,0.8129,0.7183
1.000,0.3449,0.01179,0.00575,-0.0673,0.7809,0.7202
1.250,0.3729,0.01183,0.00568,-0.0669,0.7428,0.7222
1.500,0.4003,0.01196,0.00560,-0.0665,0.6890,0.7244
1.750,0.4251,0.01235,0.00552,-0.0655,0.5813,0.7267
2.000,0.4469,0.01325,0.00565,-0.0646,0.4295,0.7293
2.250,0.4713,0.01400,0.00589,-0.0643,0.3262,0.7316
2.500,0.4954,0.01460,0.00616,-0.0637,0.2497,0.7332
2.750,0.5204,0.01513,0.00644,-0.0633,0.1947,0.7350
3.000,0.5463,0.01559,0.00672,-0.0631,0.1598,0.7370
3.250,0.5732,0.01595,0.00699,-0.0629,0.1386,0.7391
3.500,0.6005,0.01629,0.00728,-0.0629,0.1221,0.7412
3.750,0.6281,0.01664,0.00756,-0.0630,0.1094,0.7433
4.000,0.6558,0.01702,0.00786,-0.0632,0.0994,0.7456
4.250,0.6843,0.01734,0.00817,-0.0634,0.0914,0.7480
4.500,0.7109,0.01773,0.00854,-0.0633,0.0849,0.7497
4.750,0.7370,0.01808,0.00892,-0.0629,0.0794,0.7512
5.000,0.7624,0.01855,0.00935,-0.0625,0.0747,0.7529
5.250,0.7886,0.01893,0.00980,-0.0622,0.0705,0.7549
5.500,0.8143,0.01938,0.01025,-0.0619,0.0667,0.7573
5.750,0.8402,0.01989,0.01077,-0.0617,0.0634,0.7597
6.000,0.8667,0.02034,0.01128,-0.0615,0.0601,0.7622
6.250,0.8929,0.02086,0.01177,-0.0615,0.0572,0.7647
6.500,0.9181,0.02141,0.01238,-0.0611,0.0545,0.7667
6.750,0.9425,0.02193,0.01298,-0.0604,0.0520,0.7686
7.000,0.9666,0.02248,0.01355,-0.0599,0.0497,0.7708
7.250,0.9906,0.02313,0.01426,-0.0593,0.0476,0.7731
7.500,1.0151,0.02374,0.01497,-0.0588,0.0453,0.7754
7.750,1.0395,0.02437,0.01564,-0.0584,0.0436,0.7779
8.000,1.0630,0.02515,0.01638,-0.0580,0.0421,0.7805
8.250,1.0872,0.02589,0.01729,-0.0575,0.0403,0.7829
8.500,1.1095,0.02659,0.01811,-0.0566,0.0386,0.7850
8.750,1.1314,0.02728,0.01886,-0.0558,0.0373,0.7873
9.000,1.1525,0.02814,0.01974,-0.0549,0.0364,0.7898
9.250,1.1739,0.02917,0.02098,-0.0540,0.0352,0.7925
9.500,1.1950,0.03024,0.02221,-0.0532,0.0341,0.7952
9.750,1.2157,0.03125,0.02334,-0.0524,0.0331,0.7980
10.000,1.2349,0.03215,0.02433,-0.0513,0.0323,0.8003
10.250,1.2529,0.03305,0.02530,-0.0501,0.0316,0.8026
10.500,1.2694,0.03427,0.02665,-0.0487,0.0308,0.8052
10.750,1.2846,0.03573,0.02840,-0.0472,0.0300,0.8081
11.000,1.2985,0.03721,0.03009,-0.0457,0.0292,0.8112
11.250,1.3111,0.03872,0.03178,-0.0440,0.0286,0.8146
11.500,1.3210,0.04017,0.03342,-0.0420,0.0281,0.8174
11.750,1.3279,0.04160,0.03502,-0.0396,0.0277,0.8205
12.000,1.3310,0.04301,0.03656,-0.0368,0.0274,0.8240
12.250,1.3350,0.04463,0.03830,-0.0345,0.0271,0.8277
12.750,1.3372,0.04868,0.04260,-0.0304,0.0266,0.8342
13.000,1.3277,0.05190,0.04617,-0.0283,0.0264,0.8374
13.250,1.3148,0.05570,0.05030,-0.0269,0.0262,0.8408
13.500,1.2979,0.06029,0.05521,-0.0266,0.0260,0.8444
13.750,1.2767,0.06589,0.06112,-0.0275,0.0259,0.8476
14.000,1.2501,0.07285,0.06840,-0.0301,0.0259,0.8502
14.250,1.2160,0.08230,0.07817,-0.0357,0.0259,0.8526
14.500,1.1660,0.09743,0.09366,-0.0467,0.0261,0.8539
