Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20412-il-50000-n5
Airfoil,sc20412-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,21.8432
Max Cl/Cd alpha,6.75
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20412-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.500,-0.7423,0.08558,0.07698,-0.0409,1.0000,0.0707
-11.250,-0.7697,0.07879,0.07007,-0.0443,1.0000,0.0705
-11.000,-0.7961,0.07316,0.06430,-0.0462,1.0000,0.0704
-10.750,-0.8210,0.06853,0.05949,-0.0466,1.0000,0.0705
-10.500,-0.8419,0.06418,0.05486,-0.0468,1.0000,0.0707
-10.250,-0.8404,0.06127,0.05188,-0.0464,1.0000,0.0719
-10.000,-0.8334,0.05893,0.04948,-0.0459,1.0000,0.0735
-9.750,-0.8306,0.05611,0.04647,-0.0453,1.0000,0.0752
-9.500,-0.8277,0.05302,0.04309,-0.0448,1.0000,0.0768
-9.250,-0.8221,0.04986,0.03956,-0.0441,1.0000,0.0783
-9.000,-0.8137,0.04684,0.03608,-0.0434,1.0000,0.0804
-8.750,-0.8002,0.04440,0.03339,-0.0428,1.0000,0.0830
-8.500,-0.7827,0.04266,0.03160,-0.0420,1.0000,0.0858
-8.250,-0.7650,0.04073,0.02947,-0.0412,1.0000,0.0888
-8.000,-0.7466,0.03880,0.02722,-0.0404,1.0000,0.0924
-7.750,-0.7269,0.03712,0.02541,-0.0395,1.0000,0.0962
-7.500,-0.7065,0.03577,0.02405,-0.0385,1.0000,0.1002
-7.250,-0.6854,0.03444,0.02255,-0.0374,1.0000,0.1049
-7.000,-0.6641,0.03322,0.02126,-0.0361,1.0000,0.1102
-6.750,-0.6432,0.03221,0.02031,-0.0348,1.0000,0.1158
-6.500,-0.6215,0.03131,0.01921,-0.0333,1.0000,0.1227
-6.250,-0.6018,0.03040,0.01846,-0.0317,1.0000,0.1298
-6.000,-0.5818,0.02960,0.01758,-0.0301,1.0000,0.1388
-5.750,-0.5637,0.02870,0.01682,-0.0287,1.0000,0.1488
-5.500,-0.5457,0.02781,0.01600,-0.0273,1.0000,0.1610
-5.250,-0.5278,0.02686,0.01519,-0.0262,1.0000,0.1776
-5.000,-0.5096,0.02582,0.01432,-0.0253,1.0000,0.2014
-4.750,-0.4912,0.02451,0.01339,-0.0250,1.0000,0.2401
-4.500,-0.4718,0.02290,0.01250,-0.0253,1.0000,0.3238
-4.250,-0.4626,0.02272,0.01350,-0.0202,1.0000,0.4580
-4.000,-0.4512,0.02387,0.01495,-0.0141,1.0000,0.5518
-3.750,-0.4286,0.02431,0.01520,-0.0131,1.0000,0.6129
-3.250,-0.3915,0.02556,0.01620,-0.0080,1.0000,0.6733
-3.000,-0.3750,0.02613,0.01669,-0.0049,1.0000,0.6963
-2.750,-0.3621,0.02676,0.01727,-0.0005,1.0000,0.7169
-2.500,-0.3499,0.02728,0.01776,0.0039,1.0000,0.7376
-2.250,-0.3374,0.02764,0.01808,0.0080,1.0000,0.7577
-2.000,-0.3234,0.02778,0.01817,0.0114,1.0000,0.7752
-1.750,-0.3080,0.02777,0.01810,0.0142,1.0000,0.7902
-1.500,-0.2898,0.02763,0.01789,0.0157,1.0000,0.8025
-1.250,-0.2702,0.02744,0.01764,0.0168,1.0000,0.8121
-1.000,-0.2497,0.02722,0.01737,0.0175,1.0000,0.8195
-0.750,-0.2287,0.02703,0.01712,0.0180,1.0000,0.8266
-0.500,-0.2063,0.02686,0.01691,0.0180,1.0000,0.8332
-0.250,-0.1857,0.02669,0.01671,0.0186,1.0000,0.8389
0.000,-0.1617,0.02661,0.01661,0.0181,1.0000,0.8447
0.250,-0.1311,0.02658,0.01657,0.0165,0.9963,0.8492
0.500,-0.0950,0.02661,0.01659,0.0140,0.9894,0.8531
0.750,-0.0553,0.02672,0.01671,0.0106,0.9823,0.8571
1.000,-0.0166,0.02681,0.01683,0.0074,0.9733,0.8607
1.250,0.0234,0.02687,0.01694,0.0042,0.9628,0.8637
1.500,0.0644,0.02689,0.01703,0.0011,0.9509,0.8662
1.750,0.1065,0.02689,0.01712,-0.0021,0.9381,0.8690
2.000,0.1501,0.02683,0.01717,-0.0054,0.9240,0.8721
2.250,0.1933,0.02668,0.01715,-0.0084,0.9069,0.8750
2.500,0.2407,0.02623,0.01686,-0.0113,0.8818,0.8776
2.750,0.2901,0.02535,0.01614,-0.0134,0.8507,0.8797
3.000,0.3299,0.02453,0.01548,-0.0139,0.8189,0.8824
3.250,0.3633,0.02388,0.01497,-0.0134,0.7828,0.8853
3.500,0.3956,0.02326,0.01445,-0.0127,0.7333,0.8880
3.750,0.4268,0.02274,0.01391,-0.0117,0.6497,0.8908
4.000,0.4584,0.02276,0.01303,-0.0100,0.4698,0.8934
4.250,0.4731,0.02386,0.01325,-0.0077,0.3402,0.8971
4.500,0.4908,0.02496,0.01383,-0.0066,0.2642,0.9010
4.750,0.5128,0.02594,0.01450,-0.0063,0.2206,0.9048
5.000,0.5357,0.02681,0.01518,-0.0059,0.1937,0.9084
5.250,0.5600,0.02760,0.01586,-0.0057,0.1743,0.9123
5.500,0.5864,0.02846,0.01664,-0.0058,0.1597,0.9164
5.750,0.6153,0.02931,0.01756,-0.0062,0.1466,0.9203
6.000,0.6441,0.03018,0.01851,-0.0064,0.1366,0.9241
6.250,0.6727,0.03120,0.01943,-0.0068,0.1282,0.9281
6.500,0.7024,0.03226,0.02073,-0.0073,0.1200,0.9325
6.750,0.7300,0.03342,0.02178,-0.0076,0.1138,0.9371
7.000,0.7575,0.03470,0.02342,-0.0078,0.1072,0.9422
7.250,0.7842,0.03599,0.02480,-0.0081,0.1019,0.9475
7.500,0.8102,0.03759,0.02659,-0.0083,0.0971,0.9530
7.750,0.8352,0.03942,0.02878,-0.0084,0.0925,0.9590
8.000,0.8600,0.04099,0.03049,-0.0088,0.0885,0.9660
8.250,0.8829,0.04322,0.03302,-0.0091,0.0850,0.9756
8.500,0.9021,0.04603,0.03638,-0.0090,0.0821,1.0000
8.750,0.9206,0.04862,0.03928,-0.0091,0.0791,1.0000
9.000,0.9413,0.05072,0.04149,-0.0096,0.0764,1.0000
9.250,0.9534,0.05399,0.04511,-0.0094,0.0744,1.0000
9.500,0.9551,0.05833,0.05005,-0.0087,0.0732,1.0000
9.750,0.9514,0.06287,0.05508,-0.0080,0.0722,1.0000
10.000,0.9416,0.06758,0.06021,-0.0074,0.0713,1.0000
10.250,0.9239,0.07242,0.06537,-0.0070,0.0708,1.0000
10.500,0.8992,0.07815,0.07138,-0.0079,0.0708,1.0000
10.750,0.8670,0.08583,0.07929,-0.0118,0.0712,1.0000
11.000,0.8315,0.09633,0.08995,-0.0195,0.0720,1.0000
