Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20412-il-500000-n5
Airfoil,sc20412-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,63.0105
Max Cl/Cd alpha,7.5
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20412-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-18.500,-1.0548,0.12537,0.12198,-0.0068,1.0000,0.0173
-18.250,-1.0931,0.11326,0.10969,-0.0137,1.0000,0.0173
-18.000,-1.1247,0.10281,0.09906,-0.0196,1.0000,0.0173
-17.750,-1.1513,0.09353,0.08961,-0.0248,1.0000,0.0174
-17.500,-1.1732,0.08535,0.08126,-0.0295,1.0000,0.0174
-17.250,-1.1905,0.07821,0.07395,-0.0336,1.0000,0.0174
-17.000,-1.2049,0.07189,0.06749,-0.0371,1.0000,0.0175
-16.750,-1.2169,0.06624,0.06170,-0.0401,1.0000,0.0176
-16.500,-1.2261,0.06132,0.05666,-0.0425,1.0000,0.0177
-16.250,-1.2325,0.05706,0.05228,-0.0444,1.0000,0.0178
-16.000,-1.2367,0.05330,0.04841,-0.0458,1.0000,0.0180
-15.750,-1.2388,0.05003,0.04504,-0.0468,1.0000,0.0181
-15.500,-1.2392,0.04714,0.04205,-0.0475,1.0000,0.0183
-15.250,-1.2378,0.04454,0.03936,-0.0480,1.0000,0.0184
-15.000,-1.2347,0.04220,0.03692,-0.0482,1.0000,0.0186
-14.750,-1.2302,0.04006,0.03469,-0.0483,1.0000,0.0188
-14.500,-1.2246,0.03809,0.03263,-0.0483,1.0000,0.0191
-14.250,-1.2178,0.03627,0.03071,-0.0482,1.0000,0.0193
-14.000,-1.2098,0.03459,0.02894,-0.0479,1.0000,0.0196
-13.750,-1.2008,0.03303,0.02729,-0.0476,1.0000,0.0199
-13.500,-1.1911,0.03157,0.02573,-0.0472,1.0000,0.0202
-13.250,-1.1803,0.03022,0.02430,-0.0467,1.0000,0.0205
-13.000,-1.1688,0.02898,0.02297,-0.0461,1.0000,0.0208
-12.750,-1.1586,0.02768,0.02160,-0.0454,1.0000,0.0211
-12.500,-1.1477,0.02651,0.02040,-0.0446,1.0000,0.0215
-12.250,-1.1364,0.02551,0.01935,-0.0436,1.0000,0.0219
-12.000,-1.1247,0.02460,0.01839,-0.0424,1.0000,0.0223
-11.750,-1.1092,0.02373,0.01747,-0.0418,1.0000,0.0228
-11.500,-1.0923,0.02290,0.01659,-0.0414,1.0000,0.0234
-11.250,-1.0742,0.02213,0.01576,-0.0410,1.0000,0.0240
-11.000,-1.0551,0.02143,0.01498,-0.0406,1.0000,0.0246
-10.750,-1.0363,0.02063,0.01416,-0.0403,1.0000,0.0253
-10.500,-1.0158,0.01997,0.01349,-0.0401,1.0000,0.0261
-10.250,-0.9947,0.01939,0.01287,-0.0397,1.0000,0.0269
-10.000,-0.9732,0.01884,0.01228,-0.0394,1.0000,0.0277
-9.750,-0.9512,0.01832,0.01170,-0.0390,1.0000,0.0286
-9.500,-0.9291,0.01776,0.01112,-0.0387,1.0000,0.0294
-9.250,-0.9065,0.01724,0.01060,-0.0384,1.0000,0.0304
-9.000,-0.8834,0.01680,0.01014,-0.0381,1.0000,0.0315
-8.750,-0.8599,0.01638,0.00970,-0.0378,1.0000,0.0327
-8.500,-0.8362,0.01601,0.00928,-0.0376,1.0000,0.0338
-8.250,-0.8048,0.01550,0.00879,-0.0390,0.9988,0.0355
-8.000,-0.7720,0.01509,0.00837,-0.0405,0.9973,0.0372
-7.750,-0.7386,0.01470,0.00796,-0.0422,0.9956,0.0389
-7.500,-0.7048,0.01427,0.00753,-0.0439,0.9941,0.0407
-7.250,-0.6717,0.01389,0.00716,-0.0455,0.9923,0.0430
-7.000,-0.6391,0.01356,0.00681,-0.0469,0.9900,0.0451
-6.750,-0.6062,0.01318,0.00645,-0.0484,0.9879,0.0475
-6.500,-0.5727,0.01285,0.00613,-0.0500,0.9861,0.0504
-6.250,-0.5387,0.01256,0.00583,-0.0516,0.9844,0.0529
-6.000,-0.5042,0.01218,0.00549,-0.0534,0.9830,0.0567
-5.750,-0.4705,0.01190,0.00520,-0.0549,0.9811,0.0604
-5.500,-0.4379,0.01159,0.00492,-0.0562,0.9782,0.0645
-5.250,-0.4044,0.01130,0.00466,-0.0577,0.9755,0.0700
-5.000,-0.3701,0.01099,0.00442,-0.0593,0.9731,0.0779
-4.750,-0.3352,0.01070,0.00418,-0.0611,0.9708,0.0868
-4.500,-0.3019,0.01043,0.00395,-0.0625,0.9671,0.0979
-4.250,-0.2693,0.01014,0.00374,-0.0637,0.9623,0.1122
-4.000,-0.2350,0.00980,0.00352,-0.0654,0.9586,0.1346
-3.750,-0.2004,0.00942,0.00330,-0.0672,0.9552,0.1703
-3.500,-0.1677,0.00902,0.00309,-0.0686,0.9498,0.2145
-3.250,-0.1326,0.00849,0.00284,-0.0707,0.9454,0.2812
-3.000,-0.0957,0.00785,0.00256,-0.0734,0.9418,0.3726
-2.750,-0.0585,0.00711,0.00232,-0.0762,0.9372,0.4955
-2.500,-0.0256,0.00689,0.00234,-0.0773,0.9304,0.5666
-2.250,0.0050,0.00686,0.00234,-0.0776,0.9212,0.5911
-1.750,0.0640,0.00688,0.00237,-0.0778,0.8976,0.6205
-1.500,0.0932,0.00694,0.00243,-0.0778,0.8869,0.6347
-1.250,0.1221,0.00701,0.00245,-0.0776,0.8713,0.6449
-1.000,0.1498,0.00710,0.00247,-0.0772,0.8467,0.6523
-0.750,0.1783,0.00722,0.00246,-0.0770,0.8198,0.6598
-0.500,0.2064,0.00732,0.00253,-0.0767,0.7993,0.6649
-0.250,0.2343,0.00747,0.00257,-0.0764,0.7695,0.6702
0.000,0.2627,0.00764,0.00258,-0.0763,0.7346,0.6750
0.250,0.2905,0.00784,0.00258,-0.0760,0.6869,0.6775
0.500,0.3164,0.00823,0.00262,-0.0755,0.5967,0.6790
1.000,0.3673,0.00950,0.00295,-0.0748,0.3737,0.6821
