Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc1095-il-50000-n5
Airfoil,sc1095-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,26.5533
Max Cl/Cd alpha,6
Url,http://airfoiltools.com/polar/csv?polar=xf-sc1095-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.000,-0.6693,0.09579,0.08882,-0.0018,1.0000,0.0761
-9.750,-0.6813,0.08823,0.08131,-0.0074,1.0000,0.0765
-9.500,-0.7020,0.07910,0.07221,-0.0151,1.0000,0.0759
-9.250,-0.7249,0.07180,0.06484,-0.0193,1.0000,0.0757
-9.000,-0.7404,0.06534,0.05817,-0.0219,1.0000,0.0763
-8.750,-0.7500,0.05935,0.05184,-0.0233,1.0000,0.0774
-8.500,-0.7551,0.05360,0.04555,-0.0240,1.0000,0.0797
-8.250,-0.7503,0.04926,0.04073,-0.0239,1.0000,0.0829
-8.000,-0.7332,0.04725,0.03861,-0.0234,1.0000,0.0863
-7.750,-0.7195,0.04394,0.03488,-0.0229,1.0000,0.0895
-7.500,-0.7057,0.04044,0.03062,-0.0224,1.0000,0.0945
-7.250,-0.6855,0.03855,0.02865,-0.0219,1.0000,0.0989
-7.000,-0.6649,0.03642,0.02622,-0.0213,1.0000,0.1035
-6.750,-0.6438,0.03398,0.02312,-0.0207,1.0000,0.1094
-6.500,-0.6211,0.03267,0.02190,-0.0202,1.0000,0.1156
-6.250,-0.5979,0.03096,0.01971,-0.0196,1.0000,0.1235
-6.000,-0.5744,0.02965,0.01843,-0.0191,1.0000,0.1302
-5.750,-0.5504,0.02840,0.01689,-0.0185,1.0000,0.1398
-5.500,-0.5266,0.02738,0.01585,-0.0179,1.0000,0.1492
-5.250,-0.5025,0.02634,0.01473,-0.0173,1.0000,0.1587
-5.000,-0.4778,0.02539,0.01359,-0.0167,1.0000,0.1692
-4.750,-0.4536,0.02451,0.01273,-0.0160,1.0000,0.1795
-4.500,-0.4289,0.02364,0.01183,-0.0153,1.0000,0.1886
-4.250,-0.4043,0.02288,0.01100,-0.0146,1.0000,0.2006
-4.000,-0.3802,0.02216,0.01029,-0.0139,1.0000,0.2148
-3.750,-0.3563,0.02144,0.00961,-0.0132,1.0000,0.2301
-3.500,-0.3337,0.02071,0.00900,-0.0123,1.0000,0.2496
-3.250,-0.3120,0.01998,0.00845,-0.0114,1.0000,0.2803
-3.000,-0.2911,0.01917,0.00796,-0.0104,1.0000,0.3291
-2.750,-0.2719,0.01827,0.00759,-0.0090,1.0000,0.4144
-2.500,-0.2554,0.01740,0.00750,-0.0064,1.0000,0.5519
-2.250,-0.2387,0.01698,0.00763,-0.0028,1.0000,0.6924
-2.000,-0.2168,0.01690,0.00776,0.0000,1.0000,0.7970
-1.750,-0.1854,0.01695,0.00782,0.0006,1.0000,0.8774
-1.500,-0.1345,0.01705,0.00778,-0.0029,1.0000,0.9495
-1.250,-0.0515,0.01701,0.00750,-0.0135,1.0000,1.0000
-1.000,-0.0444,0.01694,0.00735,-0.0106,1.0000,1.0000
-0.750,-0.0367,0.01693,0.00726,-0.0078,1.0000,1.0000
-0.500,-0.0275,0.01697,0.00723,-0.0053,1.0000,1.0000
-0.250,-0.0158,0.01707,0.00725,-0.0032,1.0000,1.0000
0.000,-0.0018,0.01722,0.00733,-0.0015,1.0000,1.0000
0.250,0.0466,0.01744,0.00749,-0.0062,0.9848,1.0000
0.500,0.1001,0.01763,0.00766,-0.0116,0.9670,1.0000
0.750,0.1515,0.01775,0.00780,-0.0164,0.9476,1.0000
1.000,0.1972,0.01781,0.00789,-0.0198,0.9251,1.0000
1.250,0.2409,0.01778,0.00792,-0.0225,0.9005,1.0000
1.500,0.2772,0.01771,0.00788,-0.0234,0.8694,1.0000
1.750,0.3078,0.01762,0.00780,-0.0229,0.8309,1.0000
2.000,0.3356,0.01753,0.00769,-0.0216,0.7871,1.0000
2.250,0.3606,0.01750,0.00757,-0.0198,0.7383,1.0000
2.500,0.3840,0.01755,0.00747,-0.0177,0.6847,1.0000
2.750,0.4065,0.01773,0.00741,-0.0156,0.6264,1.0000
3.000,0.4282,0.01805,0.00746,-0.0136,0.5654,1.0000
3.250,0.4496,0.01852,0.00761,-0.0119,0.5061,1.0000
3.500,0.4712,0.01908,0.00788,-0.0104,0.4523,1.0000
3.750,0.4929,0.01972,0.00826,-0.0092,0.4045,1.0000
4.000,0.5154,0.02040,0.00871,-0.0083,0.3633,1.0000
4.250,0.5387,0.02112,0.00924,-0.0076,0.3268,1.0000
4.500,0.5624,0.02186,0.00985,-0.0070,0.2965,1.0000
4.750,0.5864,0.02261,0.01050,-0.0065,0.2707,1.0000
5.000,0.6109,0.02338,0.01120,-0.0060,0.2500,1.0000
5.250,0.6354,0.02417,0.01191,-0.0055,0.2329,1.0000
5.500,0.6599,0.02497,0.01270,-0.0050,0.2178,1.0000
5.750,0.6850,0.02581,0.01359,-0.0046,0.2053,1.0000
6.000,0.7103,0.02675,0.01459,-0.0041,0.1956,1.0000
6.250,0.7349,0.02770,0.01547,-0.0037,0.1870,1.0000
6.500,0.7597,0.02870,0.01668,-0.0033,0.1776,1.0000
6.750,0.7842,0.02977,0.01778,-0.0028,0.1706,1.0000
7.000,0.8090,0.03104,0.01927,-0.0024,0.1646,1.0000
7.250,0.8334,0.03227,0.02055,-0.0020,0.1597,1.0000
7.500,0.8568,0.03374,0.02231,-0.0016,0.1543,1.0000
7.750,0.8793,0.03514,0.02395,-0.0011,0.1484,1.0000
8.000,0.9025,0.03647,0.02528,-0.0007,0.1441,1.0000
8.250,0.9229,0.03855,0.02779,-0.0002,0.1406,1.0000
8.500,0.9417,0.04076,0.03045,0.0004,0.1370,1.0000
8.750,0.9606,0.04267,0.03263,0.0010,0.1331,1.0000
9.000,0.9822,0.04417,0.03412,0.0015,0.1294,1.0000
