Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20410-il-100000-n5
Airfoil,sc20410-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,29.3087
Max Cl/Cd alpha,5.75
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20410-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.750,-0.7083,0.10090,0.09518,-0.0161,1.0000,0.0343
-11.500,-0.7285,0.08971,0.08398,-0.0231,1.0000,0.0341
-11.250,-0.7559,0.07911,0.07329,-0.0310,1.0000,0.0338
-11.000,-0.7831,0.07113,0.06517,-0.0365,1.0000,0.0336
-10.750,-0.8079,0.06495,0.05882,-0.0396,1.0000,0.0334
-10.500,-0.8303,0.06003,0.05369,-0.0407,1.0000,0.0334
-10.250,-0.8481,0.05551,0.04890,-0.0413,1.0000,0.0334
-10.000,-0.8587,0.05086,0.04385,-0.0415,1.0000,0.0337
-9.750,-0.8638,0.04625,0.03863,-0.0414,1.0000,0.0344
-9.500,-0.8508,0.04426,0.03660,-0.0412,1.0000,0.0352
-9.250,-0.8368,0.04238,0.03458,-0.0409,1.0000,0.0362
-9.000,-0.8223,0.04017,0.03213,-0.0406,1.0000,0.0373
-8.750,-0.8070,0.03755,0.02917,-0.0403,1.0000,0.0383
-8.500,-0.7897,0.03495,0.02617,-0.0398,1.0000,0.0394
-8.250,-0.7704,0.03255,0.02335,-0.0393,1.0000,0.0408
-8.000,-0.7497,0.03060,0.02117,-0.0388,1.0000,0.0422
-7.750,-0.7282,0.02946,0.02002,-0.0385,1.0000,0.0442
-7.500,-0.7060,0.02829,0.01870,-0.0380,1.0000,0.0470
-7.250,-0.6832,0.02696,0.01709,-0.0374,1.0000,0.0499
-7.000,-0.6612,0.02564,0.01580,-0.0368,1.0000,0.0523
-6.750,-0.6384,0.02474,0.01489,-0.0364,1.0000,0.0559
-6.500,-0.6149,0.02384,0.01379,-0.0357,1.0000,0.0601
-6.250,-0.5924,0.02282,0.01286,-0.0353,1.0000,0.0642
-6.000,-0.5690,0.02204,0.01205,-0.0348,1.0000,0.0692
-5.750,-0.5456,0.02119,0.01117,-0.0343,1.0000,0.0742
-5.500,-0.5219,0.02042,0.01044,-0.0340,1.0000,0.0802
-5.250,-0.4975,0.01977,0.00971,-0.0336,1.0000,0.0862
-5.000,-0.4731,0.01898,0.00902,-0.0335,1.0000,0.0942
-4.750,-0.4479,0.01832,0.00837,-0.0334,1.0000,0.1034
-4.500,-0.4222,0.01771,0.00781,-0.0335,1.0000,0.1165
-4.250,-0.3960,0.01703,0.00730,-0.0338,1.0000,0.1386
-4.000,-0.3688,0.01624,0.00682,-0.0344,1.0000,0.1858
-3.750,-0.3383,0.01499,0.00627,-0.0364,1.0000,0.3179
-3.500,-0.3153,0.01417,0.00670,-0.0356,1.0000,0.5266
-3.250,-0.2942,0.01450,0.00719,-0.0335,1.0000,0.6146
-3.000,-0.2698,0.01477,0.00741,-0.0325,1.0000,0.6507
-2.750,-0.2455,0.01505,0.00762,-0.0315,1.0000,0.6757
-2.500,-0.2253,0.01546,0.00802,-0.0293,1.0000,0.6969
-2.250,-0.2064,0.01595,0.00851,-0.0268,1.0000,0.7191
-2.000,-0.1886,0.01641,0.00897,-0.0240,1.0000,0.7381
-1.750,-0.1736,0.01680,0.00939,-0.0206,1.0000,0.7509
-1.500,-0.1547,0.01703,0.00962,-0.0185,1.0000,0.7616
-1.250,-0.1299,0.01716,0.00970,-0.0181,1.0000,0.7722
