Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20410-il-500000-n5
Airfoil,sc20410-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,60.5267
Max Cl/Cd alpha,6.5
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20410-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-15.500,-1.0901,0.07627,0.07288,-0.0255,1.0000,0.0128
-15.250,-1.1174,0.06653,0.06291,-0.0322,1.0000,0.0128
-15.000,-1.1357,0.05965,0.05583,-0.0365,1.0000,0.0128
-14.750,-1.1485,0.05434,0.05036,-0.0393,1.0000,0.0129
-14.500,-1.1576,0.04997,0.04583,-0.0412,1.0000,0.0129
-14.250,-1.1632,0.04633,0.04203,-0.0424,1.0000,0.0130
-14.000,-1.1662,0.04317,0.03874,-0.0431,1.0000,0.0130
-13.750,-1.1669,0.04040,0.03583,-0.0435,1.0000,0.0131
-13.500,-1.1654,0.03797,0.03327,-0.0436,1.0000,0.0132
-13.250,-1.1622,0.03578,0.03095,-0.0434,1.0000,0.0133
-13.000,-1.1575,0.03384,0.02888,-0.0430,1.0000,0.0135
-12.750,-1.1518,0.03208,0.02698,-0.0424,1.0000,0.0136
-12.500,-1.1457,0.03049,0.02528,-0.0415,1.0000,0.0137
-12.250,-1.1354,0.02901,0.02367,-0.0410,1.0000,0.0139
-12.000,-1.1213,0.02760,0.02213,-0.0410,1.0000,0.0141
-11.750,-1.1052,0.02631,0.02071,-0.0409,1.0000,0.0143
-11.500,-1.0876,0.02514,0.01942,-0.0407,1.0000,0.0145
-11.250,-1.0690,0.02407,0.01822,-0.0405,1.0000,0.0147
-11.000,-1.0492,0.02307,0.01711,-0.0402,1.0000,0.0149
-10.750,-1.0286,0.02215,0.01608,-0.0400,1.0000,0.0152
-10.500,-1.0070,0.02133,0.01515,-0.0398,1.0000,0.0154
-10.250,-0.9860,0.02031,0.01409,-0.0397,1.0000,0.0158
-10.000,-0.9635,0.01955,0.01327,-0.0396,1.0000,0.0163
-9.750,-0.9402,0.01888,0.01255,-0.0394,1.0000,0.0167
-9.500,-0.9165,0.01823,0.01185,-0.0393,1.0000,0.0171
-9.250,-0.8924,0.01760,0.01116,-0.0392,1.0000,0.0176
-9.000,-0.8680,0.01700,0.01050,-0.0392,1.0000,0.0181
-8.750,-0.8431,0.01643,0.00987,-0.0392,1.0000,0.0187
-8.500,-0.8180,0.01587,0.00925,-0.0392,1.0000,0.0192
-8.250,-0.7926,0.01532,0.00869,-0.0392,1.0000,0.0201
-8.000,-0.7668,0.01486,0.00822,-0.0393,1.0000,0.0211
-7.750,-0.7409,0.01443,0.00776,-0.0393,1.0000,0.0223
-7.500,-0.7148,0.01401,0.00731,-0.0393,1.0000,0.0236
-7.250,-0.6886,0.01362,0.00692,-0.0394,1.0000,0.0254
-7.000,-0.6624,0.01329,0.00658,-0.0394,1.0000,0.0276
-6.750,-0.6360,0.01294,0.00623,-0.0395,1.0000,0.0299
-6.500,-0.6096,0.01264,0.00593,-0.0395,1.0000,0.0324
