Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20410-il-200000-n5
Airfoil,sc20410-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,41.2935
Max Cl/Cd alpha,6.5
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20410-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-12.250,-0.8627,0.06882,0.06446,-0.0343,1.0000,0.0213
-12.000,-0.9052,0.05885,0.05419,-0.0405,1.0000,0.0211
-11.750,-0.9303,0.05286,0.04792,-0.0428,1.0000,0.0212
-11.500,-0.9477,0.04841,0.04321,-0.0433,1.0000,0.0213
-11.250,-0.9611,0.04483,0.03936,-0.0427,1.0000,0.0215
-11.000,-0.9658,0.04134,0.03554,-0.0427,1.0000,0.0219
-10.750,-0.9636,0.03813,0.03193,-0.0423,1.0000,0.0222
-10.500,-0.9558,0.03526,0.02868,-0.0418,1.0000,0.0226
-10.250,-0.9435,0.03279,0.02585,-0.0413,1.0000,0.0230
-10.000,-0.9278,0.03079,0.02358,-0.0408,1.0000,0.0234
-9.750,-0.9095,0.02937,0.02208,-0.0404,1.0000,0.0239
-9.500,-0.8899,0.02817,0.02080,-0.0400,1.0000,0.0244
-9.250,-0.8695,0.02701,0.01952,-0.0397,1.0000,0.0250
-9.000,-0.8487,0.02584,0.01822,-0.0392,1.0000,0.0258
-8.750,-0.8273,0.02469,0.01691,-0.0388,1.0000,0.0268
-8.500,-0.8053,0.02364,0.01568,-0.0383,1.0000,0.0281
-8.250,-0.7833,0.02267,0.01466,-0.0379,1.0000,0.0292
-8.000,-0.7604,0.02193,0.01391,-0.0376,1.0000,0.0305
-7.750,-0.7373,0.02112,0.01303,-0.0373,1.0000,0.0321
-7.500,-0.7139,0.02029,0.01208,-0.0369,1.0000,0.0339
-7.250,-0.6904,0.01945,0.01122,-0.0366,1.0000,0.0356
-7.000,-0.6662,0.01883,0.01060,-0.0365,1.0000,0.0377
-6.750,-0.6416,0.01827,0.00997,-0.0362,1.0000,0.0406
-6.500,-0.6169,0.01764,0.00934,-0.0362,1.0000,0.0436
-6.250,-0.5918,0.01716,0.00885,-0.0361,1.0000,0.0469
-6.000,-0.5664,0.01673,0.00836,-0.0359,1.0000,0.0504
-5.750,-0.5409,0.01614,0.00782,-0.0361,1.0000,0.0545
-5.500,-0.5151,0.01576,0.00740,-0.0360,1.0000,0.0592
-5.250,-0.4888,0.01523,0.00690,-0.0362,1.0000,0.0639
-5.000,-0.4624,0.01483,0.00651,-0.0364,1.0000,0.0694
-4.750,-0.4354,0.01441,0.00608,-0.0366,1.0000,0.0751
-4.500,-0.4083,0.01402,0.00571,-0.0369,1.0000,0.0830
-4.250,-0.3806,0.01363,0.00538,-0.0373,1.0000,0.0935
-4.000,-0.3526,0.01325,0.00508,-0.0379,1.0000,0.1091
-3.750,-0.3237,0.01280,0.00479,-0.0387,1.0000,0.1405
-3.500,-0.2927,0.01219,0.00451,-0.0402,1.0000,0.2087
-3.250,-0.2578,0.01131,0.00419,-0.0429,1.0000,0.3298
-3.000,-0.2205,0.01032,0.00418,-0.0458,1.0000,0.5294
-2.750,-0.1949,0.01044,0.00453,-0.0452,1.0000,0.6123
-2.500,-0.1650,0.01057,0.00468,-0.0456,0.9983,0.6399
-2.250,-0.1303,0.01069,0.00480,-0.0469,0.9950,0.6596
-2.000,-0.0969,0.01088,0.00500,-0.0478,0.9909,0.6799
-1.750,-0.0639,0.01114,0.00529,-0.0485,0.9864,0.6989
-1.500,-0.0300,0.01133,0.00551,-0.0495,0.9828,0.7109
-1.250,0.0033,0.01143,0.00559,-0.0505,0.9776,0.7210
-1.000,0.0361,0.01155,0.00577,-0.0512,0.9733,0.7272
-0.750,0.0708,0.01159,0.00583,-0.0525,0.9685,0.7330
-0.500,0.1088,0.01150,0.00573,-0.0546,0.9623,0.7376
-0.250,0.1482,0.01136,0.00560,-0.0569,0.9547,0.7398
0.000,0.1862,0.01118,0.00545,-0.0585,0.9410,0.7418
0.250,0.2221,0.01101,0.00530,-0.0596,0.9208,0.7440
0.500,0.2569,0.01087,0.00516,-0.0606,0.8997,0.7461
0.750,0.2895,0.01076,0.00499,-0.0609,0.8664,0.7482
1.000,0.3192,0.01072,0.00487,-0.0607,0.8233,0.7503
1.250,0.3476,0.01078,0.00477,-0.0604,0.7722,0.7526
1.750,0.3968,0.01157,0.00470,-0.0581,0.5644,0.7569
2.000,0.4172,0.01257,0.00492,-0.0568,0.3941,0.7585
2.250,0.4409,0.01337,0.00519,-0.0563,0.2765,0.7604
2.500,0.4661,0.01403,0.00546,-0.0562,0.1914,0.7625
2.750,0.4929,0.01450,0.00574,-0.0562,0.1446,0.7647
3.000,0.5204,0.01492,0.00601,-0.0563,0.1156,0.7669
3.250,0.5484,0.01530,0.00629,-0.0565,0.0964,0.7692
3.500,0.5768,0.01566,0.00661,-0.0568,0.0851,0.7715
3.750,0.6032,0.01605,0.00699,-0.0565,0.0770,0.7730
