Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n64212-il-200000-n5
Airfoil,n64212-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,55.9367
Max Cl/Cd alpha,4.5
Url,http://airfoiltools.com/polar/csv?polar=xf-n64212-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-12.000,-0.6501,0.08345,0.07971,-0.0321,1.0000,0.0188
-11.750,-0.6806,0.07231,0.06846,-0.0404,1.0000,0.0185
-11.500,-0.7086,0.06429,0.06029,-0.0461,1.0000,0.0184
-11.250,-0.7312,0.05848,0.05431,-0.0494,1.0000,0.0183
-11.000,-0.7527,0.05359,0.04924,-0.0511,1.0000,0.0183
-10.750,-0.7726,0.04951,0.04495,-0.0511,1.0000,0.0183
-10.500,-0.7923,0.04597,0.04114,-0.0493,1.0000,0.0184
-10.250,-0.8037,0.04250,0.03735,-0.0473,1.0000,0.0186
-10.000,-0.8086,0.03901,0.03343,-0.0454,1.0000,0.0188
-9.750,-0.8063,0.03609,0.03008,-0.0437,1.0000,0.0191
-9.500,-0.7972,0.03380,0.02760,-0.0424,1.0000,0.0196
-9.250,-0.7830,0.03252,0.02625,-0.0415,1.0000,0.0202
-9.000,-0.7682,0.03137,0.02499,-0.0404,1.0000,0.0208
-8.750,-0.7537,0.03000,0.02346,-0.0390,1.0000,0.0215
-8.500,-0.7400,0.02841,0.02166,-0.0374,1.0000,0.0221
-8.250,-0.7267,0.02692,0.01995,-0.0355,1.0000,0.0226
-8.000,-0.6993,0.02522,0.01799,-0.0364,0.9926,0.0233
-7.750,-0.6671,0.02369,0.01621,-0.0379,0.9851,0.0241
-7.500,-0.6359,0.02231,0.01467,-0.0393,0.9767,0.0253
-7.250,-0.6048,0.02118,0.01351,-0.0408,0.9682,0.0265
-7.000,-0.5731,0.02017,0.01243,-0.0422,0.9601,0.0277
-6.750,-0.5424,0.01920,0.01138,-0.0432,0.9508,0.0289
-6.500,-0.5134,0.01833,0.01041,-0.0439,0.9407,0.0303
-6.250,-0.4844,0.01758,0.00954,-0.0445,0.9310,0.0317
-6.000,-0.4588,0.01669,0.00864,-0.0446,0.9201,0.0340
-5.750,-0.4333,0.01613,0.00804,-0.0445,0.9091,0.0367
-5.500,-0.4079,0.01561,0.00742,-0.0443,0.8988,0.0396
-5.250,-0.3834,0.01504,0.00676,-0.0439,0.8887,0.0426
-5.000,-0.3591,0.01456,0.00626,-0.0435,0.8782,0.0477
-4.750,-0.3342,0.01413,0.00577,-0.0431,0.8687,0.0539
-4.500,-0.3094,0.01371,0.00531,-0.0427,0.8593,0.0641
-4.250,-0.2850,0.01318,0.00487,-0.0423,0.8498,0.0878
-4.000,-0.2616,0.01248,0.00442,-0.0420,0.8412,0.1517
-3.500,-0.2186,0.01053,0.00373,-0.0411,0.8232,0.4613
-3.250,-0.1927,0.01035,0.00366,-0.0407,0.8146,0.5157
-3.000,-0.1661,0.01027,0.00360,-0.0403,0.8066,0.5543
-2.750,-0.1401,0.01022,0.00363,-0.0397,0.7986,0.5967
-2.500,-0.1143,0.01026,0.00374,-0.0390,0.7906,0.6348
-2.250,-0.0875,0.01027,0.00373,-0.0386,0.7827,0.6527
-2.000,-0.0596,0.01025,0.00362,-0.0386,0.7748,0.6621
-1.750,-0.0322,0.01023,0.00356,-0.0384,0.7674,0.6696
-1.500,-0.0040,0.01021,0.00346,-0.0384,0.7601,0.6775
-1.250,0.0237,0.01018,0.00341,-0.0383,0.7528,0.6831
-1.000,0.0517,0.01018,0.00335,-0.0383,0.7457,0.6903
-0.750,0.0795,0.01016,0.00330,-0.0383,0.7381,0.6963
-0.500,0.1074,0.01016,0.00327,-0.0382,0.7313,0.7029
-0.250,0.1355,0.01017,0.00326,-0.0383,0.7241,0.7101
0.000,0.1631,0.01018,0.00326,-0.0382,0.7182,0.7169
0.250,0.1913,0.01020,0.00328,-0.0383,0.7110,0.7246
0.500,0.2188,0.01022,0.00330,-0.0381,0.7048,0.7310
0.750,0.2470,0.01025,0.00334,-0.0382,0.6978,0.7390
1.000,0.2744,0.01028,0.00340,-0.0380,0.6915,0.7458
1.250,0.3024,0.01033,0.00346,-0.0381,0.6858,0.7545
1.500,0.3297,0.01037,0.00357,-0.0379,0.6793,0.7618
1.750,0.3577,0.01043,0.00364,-0.0379,0.6738,0.7704
2.000,0.3848,0.01048,0.00377,-0.0377,0.6672,0.7777
2.250,0.4124,0.01054,0.00387,-0.0377,0.6605,0.7865
2.500,0.4392,0.01060,0.00400,-0.0374,0.6525,0.7947
2.750,0.4663,0.01066,0.00411,-0.0371,0.6450,0.8037
3.000,0.4930,0.01072,0.00426,-0.0368,0.6365,0.8127
3.250,0.5188,0.01075,0.00432,-0.0362,0.6210,0.8215
3.500,0.5438,0.01077,0.00431,-0.0354,0.5950,0.8315
3.750,0.5673,0.01082,0.00433,-0.0343,0.5631,0.8409
4.000,0.5910,0.01093,0.00440,-0.0334,0.5284,0.8510
