Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-s1223rtl-il-500000-n5
Airfoil,s1223rtl-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,85.4252
Max Cl/Cd alpha,5.5
Url,http://airfoiltools.com/polar/csv?polar=xf-s1223rtl-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.250,0.1985,0.09508,0.09021,-0.1287,0.4952,0.0147
-9.000,0.2041,0.09287,0.08785,-0.1291,0.4640,0.0147
-8.750,0.2134,0.09098,0.08584,-0.1288,0.4380,0.0149
-8.500,0.2228,0.08945,0.08424,-0.1284,0.4216,0.0152
-8.250,0.2292,0.08753,0.08230,-0.1282,0.4124,0.0153
-8.000,0.2363,0.08587,0.08062,-0.1279,0.4037,0.0156
-7.750,0.2426,0.08419,0.07892,-0.1274,0.3968,0.0161
-7.500,0.2471,0.08224,0.07697,-0.1269,0.3911,0.0164
-7.250,0.2508,0.08028,0.07501,-0.1263,0.3861,0.0168
-6.750,0.2502,0.07537,0.07012,-0.1247,0.3789,0.0144
-6.500,0.2539,0.07380,0.06857,-0.1235,0.3748,0.0139
-6.250,0.2540,0.07194,0.06673,-0.1221,0.3716,0.0135
-6.000,0.2476,0.06959,0.06441,-0.1202,0.3690,0.0126
-5.750,0.2389,0.06767,0.06253,-0.1176,0.3663,0.0125
-4.750,0.4778,0.01755,0.01038,-0.2249,0.3546,0.0145
-4.500,0.5219,0.01665,0.00918,-0.2290,0.3496,0.0149
-4.250,0.5582,0.01624,0.00864,-0.2311,0.3452,0.0153
-3.750,0.6278,0.01566,0.00782,-0.2342,0.3382,0.0164
-3.500,0.6630,0.01537,0.00741,-0.2357,0.3352,0.0171
-3.250,0.6972,0.01516,0.00707,-0.2370,0.3317,0.0178
-3.000,0.7307,0.01501,0.00685,-0.2383,0.3281,0.0186
-2.750,0.7619,0.01497,0.00674,-0.2389,0.3247,0.0198
-2.500,0.7936,0.01492,0.00658,-0.2397,0.3218,0.0210
-2.250,0.8272,0.01479,0.00642,-0.2408,0.3199,0.0221
-2.000,0.8589,0.01474,0.00632,-0.2415,0.3177,0.0235
-1.750,0.8904,0.01470,0.00623,-0.2422,0.3154,0.0251
-1.500,0.9210,0.01471,0.00619,-0.2426,0.3131,0.0275
-1.250,0.9513,0.01473,0.00617,-0.2430,0.3108,0.0306
-1.000,0.9811,0.01478,0.00616,-0.2433,0.3084,0.0344
-0.750,1.0106,0.01486,0.00619,-0.2436,0.3058,0.0409
-0.500,1.0405,0.01492,0.00625,-0.2439,0.3036,0.0558
-0.250,1.0725,0.01489,0.00631,-0.2447,0.3019,0.0972
0.000,1.1057,0.01483,0.00645,-0.2460,0.3002,0.1881
0.250,1.1343,0.01492,0.00660,-0.2460,0.2984,0.2273
