Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-e193-il-50000-n5
Airfoil,e193-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,35.9072
Max Cl/Cd alpha,8.25
Url,http://airfoiltools.com/polar/csv?polar=xf-e193-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-8.250,-0.3705,0.08879,0.08219,-0.0439,1.0000,0.0481
-8.000,-0.3741,0.08570,0.07921,-0.0440,1.0000,0.0478
-7.750,-0.3777,0.08261,0.07623,-0.0442,1.0000,0.0475
-7.500,-0.3819,0.07921,0.07293,-0.0451,1.0000,0.0472
-7.250,-0.3870,0.07577,0.06959,-0.0458,1.0000,0.0470
-7.000,-0.3925,0.07253,0.06643,-0.0460,1.0000,0.0466
-6.750,-0.3993,0.06944,0.06339,-0.0457,1.0000,0.0463
-6.500,-0.4071,0.06641,0.06038,-0.0450,1.0000,0.0460
-6.250,-0.4142,0.06343,0.05737,-0.0442,1.0000,0.0458
-6.000,-0.3959,0.05791,0.05159,-0.0496,0.9912,0.0456
-5.750,-0.3687,0.05196,0.04522,-0.0558,0.9794,0.0454
-5.500,-0.3402,0.04670,0.03941,-0.0606,0.9684,0.0450
-5.250,-0.3087,0.04201,0.03411,-0.0646,0.9588,0.0450
-5.000,-0.2793,0.03821,0.02968,-0.0669,0.9480,0.0454
-4.750,-0.2472,0.03493,0.02573,-0.0688,0.9385,0.0463
-4.500,-0.2105,0.03221,0.02228,-0.0708,0.9308,0.0483
-4.250,-0.1803,0.03047,0.02044,-0.0721,0.9209,0.0527
-4.000,-0.1428,0.02867,0.01821,-0.0739,0.9141,0.0579
-3.750,-0.1108,0.02707,0.01637,-0.0744,0.9049,0.0629
-3.500,-0.0769,0.02583,0.01496,-0.0755,0.8970,0.0753
-3.250,-0.0429,0.02464,0.01374,-0.0768,0.8888,0.1021
-3.000,-0.0123,0.02355,0.01287,-0.0777,0.8798,0.1621
-2.750,0.0206,0.02241,0.01207,-0.0790,0.8724,0.2526
-2.500,0.0463,0.02161,0.01170,-0.0789,0.8627,0.3633
-2.250,0.0746,0.02072,0.01135,-0.0785,0.8560,0.5163
-2.000,0.0932,0.02008,0.01131,-0.0756,0.8461,0.6855
-1.750,0.1790,0.01932,0.01055,-0.0850,0.8440,1.0000
-1.500,0.2039,0.01947,0.01032,-0.0848,0.8339,1.0000
-1.250,0.2346,0.01954,0.01003,-0.0854,0.8264,1.0000
-1.000,0.2568,0.01979,0.01000,-0.0846,0.8160,1.0000
-0.750,0.2832,0.01998,0.00991,-0.0845,0.8076,1.0000
-0.500,0.3096,0.02018,0.00987,-0.0843,0.7993,1.0000
-0.250,0.3340,0.02046,0.00995,-0.0839,0.7906,1.0000
0.000,0.3620,0.02065,0.00993,-0.0839,0.7833,1.0000
0.250,0.3849,0.02100,0.01013,-0.0832,0.7745,1.0000
0.500,0.4134,0.02119,0.01017,-0.0833,0.7679,1.0000
0.750,0.4353,0.02160,0.01047,-0.0825,0.7590,1.0000
1.000,0.4639,0.02181,0.01056,-0.0825,0.7527,1.0000
1.250,0.4852,0.02227,0.01095,-0.0817,0.7438,1.0000
1.500,0.5136,0.02250,0.01109,-0.0817,0.7379,1.0000
1.750,0.5343,0.02302,0.01158,-0.0808,0.7290,1.0000
2.000,0.5626,0.02326,0.01176,-0.0808,0.7231,1.0000
2.250,0.5829,0.02383,0.01233,-0.0799,0.7144,1.0000
2.500,0.6109,0.02408,0.01258,-0.0797,0.7084,1.0000
2.750,0.6308,0.02470,0.01322,-0.0788,0.6997,1.0000
3.000,0.6586,0.02497,0.01350,-0.0787,0.6937,1.0000
3.250,0.6781,0.02564,0.01421,-0.0777,0.6849,1.0000
3.500,0.7059,0.02591,0.01454,-0.0775,0.6788,1.0000
3.750,0.7246,0.02662,0.01533,-0.0764,0.6697,1.0000
4.000,0.7532,0.02684,0.01561,-0.0762,0.6635,1.0000
4.250,0.7709,0.02761,0.01647,-0.0750,0.6537,1.0000
4.500,0.8015,0.02770,0.01667,-0.0750,0.6478,1.0000
4.750,0.8179,0.02850,0.01760,-0.0736,0.6370,1.0000
5.000,0.8399,0.02900,0.01823,-0.0727,0.6279,1.0000
5.250,0.8673,0.02915,0.01854,-0.0721,0.6196,1.0000
5.500,0.8855,0.02979,0.01933,-0.0708,0.6082,1.0000
5.750,0.9078,0.03015,0.01985,-0.0696,0.5975,1.0000
6.000,0.9375,0.03001,0.01986,-0.0690,0.5880,1.0000
6.250,0.9588,0.03028,0.02035,-0.0677,0.5753,1.0000
6.500,0.9796,0.03051,0.02077,-0.0662,0.5616,1.0000
6.750,1.0016,0.03056,0.02103,-0.0646,0.5471,1.0000
7.000,1.0248,0.03045,0.02111,-0.0631,0.5316,1.0000
7.250,1.0453,0.03040,0.02130,-0.0612,0.5143,1.0000
7.500,1.0603,0.03064,0.02176,-0.0589,0.4941,1.0000
7.750,1.0818,0.03032,0.02161,-0.0568,0.4726,1.0000
8.000,1.0933,0.03064,0.02214,-0.0541,0.4472,1.0000
8.250,1.1063,0.03081,0.02244,-0.0513,0.4175,1.0000
8.500,1.1162,0.03118,0.02291,-0.0484,0.3822,1.0000
8.750,1.1227,0.03179,0.02344,-0.0451,0.3411,1.0000
9.000,1.1234,0.03287,0.02432,-0.0414,0.2975,1.0000
9.250,1.1201,0.03455,0.02571,-0.0381,0.2572,1.0000
9.500,1.1147,0.03672,0.02768,-0.0353,0.2214,1.0000
9.750,1.1083,0.03926,0.03001,-0.0330,0.1906,1.0000
10.000,1.1005,0.04216,0.03270,-0.0313,0.1617,1.0000
10.250,1.0935,0.04523,0.03560,-0.0301,0.1355,1.0000
10.500,1.0865,0.04852,0.03871,-0.0293,0.1107,1.0000
10.750,1.0807,0.05186,0.04188,-0.0287,0.0931,1.0000
11.000,1.0772,0.05514,0.04513,-0.0280,0.0780,1.0000
11.250,1.0743,0.05843,0.04836,-0.0275,0.0682,1.0000
