Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-e205-il-100000-n5
Airfoil,e205-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,54.9035
Max Cl/Cd alpha,7.5
Url,http://airfoiltools.com/polar/csv?polar=xf-e205-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.000,-0.4072,0.09010,0.08523,-0.0297,1.0000,0.0327
-8.750,-0.4089,0.08598,0.08118,-0.0318,1.0000,0.0329
-8.500,-0.4122,0.08176,0.07703,-0.0340,1.0000,0.0328
-8.250,-0.4173,0.07760,0.07295,-0.0362,1.0000,0.0326
-8.000,-0.4263,0.07331,0.06875,-0.0385,1.0000,0.0322
-7.750,-0.4332,0.06837,0.06385,-0.0415,1.0000,0.0313
-7.500,-0.4400,0.06301,0.05848,-0.0440,1.0000,0.0311
-7.250,-0.4471,0.05762,0.05300,-0.0453,1.0000,0.0305
-7.000,-0.4538,0.05227,0.04749,-0.0454,1.0000,0.0297
-6.750,-0.4598,0.04712,0.04207,-0.0444,1.0000,0.0290
-6.500,-0.4557,0.04114,0.03553,-0.0447,0.9949,0.0282
-6.250,-0.4285,0.03576,0.02943,-0.0478,0.9819,0.0278
-6.000,-0.3988,0.03206,0.02517,-0.0499,0.9690,0.0279
-5.750,-0.3675,0.02915,0.02177,-0.0516,0.9561,0.0282
-5.500,-0.3363,0.02681,0.01900,-0.0528,0.9417,0.0287
-5.250,-0.3044,0.02484,0.01668,-0.0539,0.9267,0.0295
-5.000,-0.2716,0.02328,0.01484,-0.0549,0.9117,0.0310
-4.750,-0.2387,0.02204,0.01332,-0.0558,0.8960,0.0337
-4.500,-0.2066,0.02084,0.01185,-0.0564,0.8799,0.0354
-4.250,-0.1775,0.01951,0.01039,-0.0565,0.8633,0.0370
-4.000,-0.1495,0.01861,0.00938,-0.0564,0.8465,0.0393
-3.750,-0.1224,0.01786,0.00847,-0.0559,0.8300,0.0429
-3.500,-0.0963,0.01717,0.00761,-0.0553,0.8144,0.0485
-3.250,-0.0709,0.01648,0.00690,-0.0546,0.7993,0.0641
-3.000,-0.0460,0.01579,0.00635,-0.0540,0.7851,0.1108
-2.750,-0.0214,0.01517,0.00602,-0.0535,0.7717,0.1886
-2.500,0.0025,0.01453,0.00579,-0.0530,0.7588,0.2978
-2.250,0.0265,0.01396,0.00559,-0.0522,0.7469,0.4133
-2.000,0.0502,0.01340,0.00542,-0.0512,0.7359,0.5472
-1.500,0.1365,0.01258,0.00530,-0.0550,0.7151,0.8917
-1.250,0.1895,0.01266,0.00512,-0.0596,0.7046,0.9611
-1.000,0.2433,0.01267,0.00485,-0.0649,0.6949,0.9963
-0.750,0.2715,0.01273,0.00471,-0.0651,0.6853,1.0000
-0.500,0.2951,0.01282,0.00463,-0.0644,0.6760,1.0000
-0.250,0.3189,0.01293,0.00455,-0.0636,0.6682,1.0000
0.000,0.3428,0.01304,0.00455,-0.0629,0.6591,1.0000
0.250,0.3669,0.01317,0.00454,-0.0621,0.6514,1.0000
0.500,0.3910,0.01331,0.00456,-0.0615,0.6432,1.0000
0.750,0.4152,0.01345,0.00461,-0.0608,0.6358,1.0000
1.000,0.4395,0.01361,0.00467,-0.0601,0.6282,1.0000
1.250,0.4639,0.01377,0.00476,-0.0594,0.6211,1.0000
1.500,0.4884,0.01394,0.00486,-0.0588,0.6139,1.0000
1.750,0.5128,0.01413,0.00499,-0.0581,0.6069,1.0000
2.000,0.5373,0.01431,0.00514,-0.0575,0.5999,1.0000
2.250,0.5619,0.01451,0.00529,-0.0568,0.5932,1.0000
2.500,0.5863,0.01471,0.00548,-0.0562,0.5861,1.0000
2.750,0.6109,0.01492,0.00567,-0.0555,0.5798,1.0000
3.000,0.6352,0.01513,0.00591,-0.0549,0.5725,1.0000
3.250,0.6600,0.01535,0.00610,-0.0543,0.5664,1.0000
3.500,0.6841,0.01559,0.00641,-0.0536,0.5587,1.0000
3.750,0.7091,0.01580,0.00660,-0.0530,0.5527,1.0000
4.000,0.7329,0.01605,0.00693,-0.0523,0.5446,1.0000
4.250,0.7577,0.01627,0.00715,-0.0517,0.5380,1.0000
4.500,0.7815,0.01651,0.00748,-0.0509,0.5293,1.0000
4.750,0.8057,0.01673,0.00778,-0.0502,0.5211,1.0000
5.000,0.8298,0.01694,0.00804,-0.0495,0.5123,1.0000
5.250,0.8531,0.01716,0.00837,-0.0486,0.5023,1.0000
5.500,0.8769,0.01736,0.00862,-0.0478,0.4926,1.0000
5.750,0.9007,0.01753,0.00888,-0.0470,0.4824,1.0000
6.000,0.9234,0.01774,0.00922,-0.0460,0.4702,1.0000
6.250,0.9461,0.01795,0.00954,-0.0450,0.4576,1.0000
6.500,0.9685,0.01816,0.00985,-0.0440,0.4440,1.0000
6.750,0.9905,0.01836,0.01016,-0.0429,0.4290,1.0000
7.000,1.0121,0.01858,0.01050,-0.0418,0.4124,1.0000
7.250,1.0328,0.01886,0.01089,-0.0405,0.3929,1.0000
7.500,1.0525,0.01917,0.01126,-0.0391,0.3708,1.0000
7.750,1.0711,0.01957,0.01171,-0.0376,0.3439,1.0000
8.000,1.0878,0.02009,0.01222,-0.0359,0.3121,1.0000
8.250,1.1020,0.02081,0.01285,-0.0339,0.2739,1.0000
8.500,1.1135,0.02176,0.01370,-0.0317,0.2358,1.0000
8.750,1.1221,0.02293,0.01471,-0.0293,0.2007,1.0000
9.000,1.1291,0.02421,0.01586,-0.0268,0.1684,1.0000
9.250,1.1335,0.02561,0.01711,-0.0241,0.1388,1.0000
9.500,1.1357,0.02705,0.01841,-0.0212,0.1129,1.0000
9.750,1.1353,0.02854,0.01977,-0.0181,0.0914,1.0000
10.000,1.1357,0.03009,0.02125,-0.0155,0.0741,1.0000
10.250,1.1355,0.03183,0.02297,-0.0132,0.0603,1.0000
10.500,1.1349,0.03376,0.02490,-0.0112,0.0493,1.0000
10.750,1.1332,0.03597,0.02713,-0.0097,0.0401,1.0000
11.000,1.1306,0.03843,0.02966,-0.0084,0.0334,1.0000
11.250,1.1277,0.04108,0.03237,-0.0075,0.0291,1.0000
11.500,1.1228,0.04409,0.03544,-0.0068,0.0265,1.0000
11.750,1.1214,0.04687,0.03839,-0.0063,0.0246,1.0000
12.000,1.1194,0.04981,0.04147,-0.0061,0.0229,1.0000
12.250,1.1176,0.05281,0.04459,-0.0060,0.0219,1.0000
12.500,1.1153,0.05593,0.04782,-0.0060,0.0211,1.0000
12.750,1.1112,0.05934,0.05133,-0.0062,0.0203,1.0000
