Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-e205-il-500000-n5
Airfoil,e205-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,98.8644
Max Cl/Cd alpha,5.5
Url,http://airfoiltools.com/polar/csv?polar=xf-e205-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.000,-0.5567,0.04953,0.04735,-0.0505,1.0000,0.0095
-8.750,-0.5863,0.04025,0.03764,-0.0521,1.0000,0.0094
-8.500,-0.5863,0.03278,0.02957,-0.0552,0.9877,0.0095
-8.250,-0.5698,0.02840,0.02474,-0.0569,0.9757,0.0097
-8.000,-0.5472,0.02570,0.02171,-0.0581,0.9611,0.0099
-7.750,-0.5204,0.02346,0.01916,-0.0594,0.9417,0.0101
-7.500,-0.4926,0.02182,0.01724,-0.0603,0.9139,0.0104
-7.250,-0.4698,0.02054,0.01566,-0.0598,0.8814,0.0106
-7.000,-0.4491,0.01941,0.01419,-0.0587,0.8504,0.0109
-6.750,-0.4280,0.01834,0.01282,-0.0575,0.8235,0.0110
-6.500,-0.4060,0.01739,0.01160,-0.0565,0.7997,0.0113
-6.250,-0.3831,0.01653,0.01050,-0.0557,0.7785,0.0115
-6.000,-0.3594,0.01582,0.00958,-0.0549,0.7591,0.0118
-5.750,-0.3351,0.01522,0.00879,-0.0543,0.7417,0.0123
-5.500,-0.3107,0.01457,0.00794,-0.0536,0.7259,0.0126
-5.250,-0.2861,0.01393,0.00714,-0.0530,0.7112,0.0128
-4.750,-0.2361,0.01285,0.00578,-0.0518,0.6854,0.0132
-4.500,-0.2106,0.01243,0.00525,-0.0513,0.6737,0.0135
-4.250,-0.1848,0.01207,0.00477,-0.0508,0.6630,0.0137
-4.000,-0.1599,0.01151,0.00409,-0.0502,0.6531,0.0143
-3.750,-0.1341,0.01113,0.00362,-0.0498,0.6432,0.0150
-3.500,-0.1077,0.01086,0.00327,-0.0495,0.6344,0.0157
-3.250,-0.0812,0.01065,0.00297,-0.0491,0.6259,0.0164
-3.000,-0.0543,0.01046,0.00271,-0.0489,0.6175,0.0174
-2.750,-0.0275,0.01031,0.00247,-0.0486,0.6099,0.0189
-2.500,-0.0004,0.01014,0.00226,-0.0484,0.6024,0.0209
-2.250,0.0262,0.00994,0.00207,-0.0481,0.5954,0.0320
-2.000,0.0527,0.00969,0.00191,-0.0478,0.5883,0.0636
-1.750,0.0790,0.00947,0.00179,-0.0476,0.5819,0.1017
-1.500,0.1058,0.00926,0.00170,-0.0474,0.5754,0.1419
-1.250,0.1321,0.00906,0.00162,-0.0472,0.5690,0.1897
-1.000,0.1579,0.00873,0.00156,-0.0469,0.5632,0.2761
-0.750,0.1826,0.00832,0.00152,-0.0465,0.5572,0.3942
-0.500,0.2076,0.00802,0.00150,-0.0460,0.5516,0.4913
-0.250,0.2314,0.00764,0.00149,-0.0453,0.5458,0.6081
0.000,0.2542,0.00731,0.00150,-0.0441,0.5404,0.7171
0.250,0.2766,0.00698,0.00154,-0.0426,0.5352,0.8300
0.500,0.3252,0.00693,0.00166,-0.0466,0.5286,0.9366
0.750,0.3638,0.00702,0.00169,-0.0488,0.5231,0.9626
1.000,0.3992,0.00710,0.00173,-0.0504,0.5169,0.9757
1.250,0.4359,0.00719,0.00175,-0.0523,0.5112,0.9850
1.500,0.4758,0.00724,0.00177,-0.0549,0.5053,0.9915
1.750,0.5151,0.00730,0.00178,-0.0575,0.4990,0.9968
2.000,0.5512,0.00736,0.00181,-0.0593,0.4933,1.0000
2.250,0.5763,0.00742,0.00185,-0.0588,0.4872,1.0000
2.500,0.6012,0.00752,0.00191,-0.0582,0.4815,1.0000
2.750,0.6264,0.00758,0.00197,-0.0576,0.4747,1.0000
3.000,0.6512,0.00769,0.00204,-0.0570,0.4677,1.0000
3.250,0.6763,0.00777,0.00212,-0.0564,0.4594,1.0000
3.500,0.7011,0.00788,0.00221,-0.0558,0.4514,1.0000
3.750,0.7260,0.00799,0.00231,-0.0552,0.4424,1.0000
4.000,0.7508,0.00810,0.00241,-0.0546,0.4333,1.0000
4.250,0.7754,0.00824,0.00252,-0.0540,0.4237,1.0000
4.500,0.8000,0.00837,0.00266,-0.0534,0.4131,1.0000
4.750,0.8246,0.00851,0.00280,-0.0527,0.4022,1.0000
5.000,0.8489,0.00868,0.00295,-0.0521,0.3899,1.0000
5.250,0.8728,0.00887,0.00311,-0.0514,0.3753,1.0000
5.500,0.8967,0.00907,0.00329,-0.0506,0.3605,1.0000
5.750,0.9200,0.00932,0.00351,-0.0498,0.3425,1.0000
6.000,0.9425,0.00962,0.00374,-0.0489,0.3181,1.0000
6.250,0.9619,0.01018,0.00408,-0.0476,0.2727,1.0000
6.500,0.9787,0.01098,0.00457,-0.0460,0.2157,1.0000
6.750,0.9954,0.01178,0.00511,-0.0443,0.1660,1.0000
7.000,1.0138,0.01244,0.00562,-0.0429,0.1327,1.0000
7.250,1.0331,0.01302,0.00608,-0.0417,0.1085,1.0000
7.500,1.0525,0.01358,0.00656,-0.0404,0.0876,1.0000
7.750,1.0710,0.01420,0.00708,-0.0391,0.0679,1.0000
8.000,1.0894,0.01481,0.00761,-0.0377,0.0510,1.0000
8.250,1.1062,0.01552,0.00824,-0.0362,0.0343,1.0000
8.500,1.1215,0.01632,0.00895,-0.0344,0.0185,1.0000
8.750,1.1365,0.01710,0.00968,-0.0326,0.0098,1.0000
9.000,1.1532,0.01773,0.01034,-0.0310,0.0081,1.0000
9.250,1.1686,0.01841,0.01107,-0.0293,0.0070,1.0000
9.500,1.1847,0.01899,0.01173,-0.0276,0.0067,1.0000
9.750,1.1985,0.01963,0.01246,-0.0256,0.0063,1.0000
10.000,1.2092,0.02030,0.01322,-0.0232,0.0061,1.0000
10.250,1.2180,0.02109,0.01410,-0.0205,0.0058,1.0000
10.500,1.2270,0.02192,0.01501,-0.0182,0.0057,1.0000
10.750,1.2341,0.02292,0.01610,-0.0158,0.0054,1.0000
11.000,1.2410,0.02402,0.01728,-0.0137,0.0052,1.0000
11.250,1.2464,0.02530,0.01866,-0.0118,0.0051,1.0000
